SEANCE,CODE,VALEUR,OUVERTURE,CLOTURE,PLUS_BAS,PLUS_HAUT,QUANTITE_NEGOCIEE,NB_TRANSACTION,CAPITAUX
2009-02-01,320075,ICF,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,330090,TUNISIE LAIT,3.99,3.99,3.99,3.99,30,1,119.7
2009-02-01,380070,ALKIMIA,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,503001,STIP,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,658001,SOTUMAG,1.84,1.84,1.84,1.84,1500,3,2760.0
2009-02-01,661001,ATTIJARI LEASING,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,664001,STEQ,13.48,13.48,13.48,13.48,320,2,4313.6
2009-02-01,150085,AMS,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,430030,SITEX,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,617001,STE TUN. DU SUCRE,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,655001,SALIM,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,130056,BTE611T+1.25%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,160034,OCTJ0112 4.82%FIN5,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,180054,BIAT1209 T+1%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,190081,"BH1214 T+1,2%AP7-2",0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,190082,BH0523 7.0%AP15-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,210103,TLS 0109 7.40% AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,210104,TLS 0409 7.40% AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,210107,TL 0310 7.00%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,210108,TL 0310 T+1.40%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,210109,TLF 1010 7.00% AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,210110,TLV1010 T+1.40%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,210111,TLS F1111  6.5%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,210112,TLS V1111 T+1%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,210117,TL 0712   7 %  AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,210118,TL0712T+1.375% AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,210119,TL1212 6.5%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,210120,TL1212 T+1%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,210123,TL0113 6.5%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,210124,TL0113 T+1%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,210125,TL0613 6.5%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,210126,TL0613 T+1%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,210127,"TLS1113 6,5%AP5",0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,210128,"TLS1113 T+1,0AP5",0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,260099,"STB0524 T+1,5%AP16",0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,260100,"STB0528 T+1,75%AP2",0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,260101,"STB0533 T+2,0%AP25",0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,340023,AB0412 TX+1% AP10,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,340026,AB 0117 T+1% AP10,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,340032,AB0523 6.5%AP15,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,340033,"AB0528 7,0%AP20",0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,360047,ATB0517T+0.75%AP10,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,360048,ATB0523T+1.25%AP16,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,360049,ATB0527T+1.75%AP20,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,360050,ATB0532T+2.0%AP25,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,420091,CIL0909 7.50%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,420092,CIL909T+1.25%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,420094,CILF0310 7.5%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,420095,CILV310T+1.25AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,420096,CIL1010 7% AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,420097,CIL1010T+1.25AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,420098,CIL0911 7% AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,420099,CIL0911T+1.25AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,420100,CILF 0310 7%  AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,420101,CILV0310T+1.25%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,420102,CILF1012 7% AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,420103,CILV1012T1.25AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,420105,CIL0113 6.5%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,420106,"CIL0113 T+1,25AP5",0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,420107,CIL0213 6.5%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,420108,"CIL0213 T+1,25AP5",0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,420109,"CIL0813 6,5%AP5",0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,420110,"CIL0813 T+1,125AP5",0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,462010,BTKD1211 6.25% AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,470017,ATLA 0309 7.4% AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,470018,ATLB0309 T+1.5%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,470019,ATL0809 7.25% AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,470020,ATL0809 T+1.5% AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,470021,ATL 0310 7.00%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,470022,ATL 0310T+1.25%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,470023,ATL 0613 6.5%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,470024,ATL0812 6.5%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,470025,ATL0812 T+0.75%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,470030,"ATL0818 7,0%AP10-5",0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,470031,"ATL0818T+1,5%P10-5",0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,470032,"ATL0513 6,5%AP5",0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,470033,"ATL0513 T+0,75%AP5",0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,526002,MBXA0909 7.5%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,526003,MBXB0909 7.5%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,526004,MBXC0909 7.5%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,600002,UTL0312 7% AP 7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,600003,UTL0912  7% AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,602005,ALS0811 7.75% AP10,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,602007,ALS 1009 7.50% AP7,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,619002,MORADA809 7.5AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,619003,MORADB809 7.5AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,648002,MAZ0109 7.25%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,656007,SOTUV0209TX+2 FIN7,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,661007,GL07/09 7.50%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,661008,GL0710 7.5%  AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,661009,GLF211 7.5%  AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,661010,GLV211T+1.25%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,661011,GL 0110  7.25% AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,675002,AIL0810 6.5% AP5-A,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,675003,AIL0810 6.5% AP5-B,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,675004,AIL1212 6.875%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,675005,"AIL0913 6,5%AP5",0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,677001,PNA0509 7.50%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,677002,PNB0509 7.50%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,677003,PB0415 6.5%AP7-2A,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,677004,PB0415 6.5%AP7-2B,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,677005,PB0415 6.5%AP7-2C,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,679001,TOUTA09097.5%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,679002,TOUTB09097.5%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,681001,SEPCM0310 7.5% AP7,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,682002,AFRA0910 7.5%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,682003,AFRB0910 7.5%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,682004,AFRC0910 7.5%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,682005,AFRD0910 7.5%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,685001,SCLUBA6107.5%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,685002,SCLUBB6107.5%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,712002,SKAA06117.25%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,712003,SKAB06117.25%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,712004,SKAC06117.25%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,712005,SKAD06117.25%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,719001,UF0910 6.5%  AP5-A,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,719002,UF0910 6.5%  AP5-B,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,719003,UF0910 T+1%  AP5-B,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,719004,UF0910 6.5%  AP5-C,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,719005,UF1111 6.5% AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,719006,UF1111 T+1%  AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,719007,UF0313 6.5%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,719008,UF0313 T+1%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,720003,WIF0611 6.5% AP5 A,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,720004,WIF0611 6.5% AP5 B,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,723001,MR0613 6.5% AP7-2A,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,723002,MR0613 6.5% AP7-2B,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,728001,"STMA0914 6,5%AP7-2",0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,728002,"STMB0914 6,5%AP7-2",0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,728003,"STMC0914 6,5%AP7-2",0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,728004,"STMD0914 6,5%AP7-2",0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,728005,"STME0914 6,5%AP7-2",0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,731001,HL0513 6.9%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,731002,"HL0513 T+1,65%AP5",0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,800002,BTA10 6.5%MARS09,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,800004,BTA10 6.75%AVR10,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,800012,BTA12 8.25% JUL14,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,800014,BTA7.5% AVRIL 2014,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,800017,BTA 7 % JANV 2015,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,800018,BTA 7 % FEV 2015,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,800019,BTA  6.0% MARS 12,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,800020,BTA 6.1%  OCT 2013,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,800021,BTA ZC OCT 2016,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,800022,BTA 6.9 % 09052022,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,800023,BTA 6.75%   072017,0.0,0.0,0.0,0.0,0,0,0.0
2009-02-01,800024,BTA ZC DEC 2018,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,100010,MONOPRIX,122.0,122.0,122.0,122.0,15,1,1830.0
2009-05-01,110025,SFBT,10.61,10.64,10.61,10.71,11336,2912,1105.09
2009-05-01,120040,TUNISAIR,2.72,2.69,2.65,2.72,7385,251,9685.27
2009-05-01,130055,BTE (ADP),31.0,31.3,31.0,31.3,544,21,7012.2
2009-05-01,140070,SPDIT - SICAF,4.19,4.19,4.19,4.19,624,3,2614.56
2009-05-01,160015,ATTIJARI BANK,14.3,14.25,14.0,14.3,2500,293,5351.4
2009-05-01,180045,BIAT,37.39,37.39,37.2,37.39,2090,107,7859.6
2009-05-01,190060,BH,24.0,24.3,23.8,24.49,40436,4697,390.2
2009-05-01,210090,TUNISIE LEASING,23.0,23.5,22.7,23.5,4827,5111,1155.5
2009-05-01,220005,BT,115.2,113.0,113.0,115.2,3501,8639,8638.29
2009-05-01,260095,STB,9.14,9.15,9.1,9.15,2051,111,8707.37
2009-05-01,310060,BNA,8.9,9.16,8.9,9.16,6645,256,314.76
2009-05-01,340005,AMEN BANK,33.0,33.5,33.0,33.9,1067,113,5386.34
2009-05-01,360035,ATB,5.76,5.85,5.76,5.85,7887,364,5892.24
2009-05-01,390010,UIB,12.7,12.99,12.66,12.99,9241,3311,7662.53
2009-05-01,400005,SIMPAR,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,410020,TUNINVEST-SICAR,13.49,13.99,13.49,13.99,1545,132,989.99
2009-05-01,420085,CIL,18.2,19.01,18.2,19.01,11027,8020,5713.44
2009-05-01,470010,ATL,3.79,3.78,3.68,3.79,5257,281,9675.22
2009-05-01,570001,POULINA GP HOLDING,6.1,6.08,6.02,6.12,39221,11623,8290.53
2009-05-01,606001,STAR,92.0,92.0,91.99,92.0,243,62,2355.0
2009-05-01,644001,MAGASIN GENERAL,58.62,59.4,58.62,59.4,21,4,1231.8
2009-05-01,653001,SOTETEL,9.6,9.6,9.56,9.66,2963,232,8449.25
2009-05-01,656001,SOTUVER,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,659001,SIAME,1.42,1.34,1.34,1.42,1001,2,1341.42
2009-05-01,665001,ELECTROSTAR,8.02,8.0,7.9,8.02,1160,15,9220.74
2009-05-01,666001,SOTRAPIL,9.9,9.9,9.7,9.9,610,6,6014.8
2009-05-01,667001,SIPHAT,14.0,14.0,14.0,14.0,94,2,1316.0
2009-05-01,678001,SOMOCER,2.49,2.49,2.45,2.51,3099,10,7679.41
2009-05-01,713001,GIF-FILTER,2.7,2.74,2.7,2.74,3078,15,8315.4
2009-05-01,714001,ASSAD,10.0,10.0,9.8,10.0,9522,429,5001.48
2009-05-01,718001,SITS,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,720001,EL WIFACK LEASING,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,721001,ESSOUKNA,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,725001,ADWYA,6.3,6.45,6.3,6.45,17981,5611,4018.76
2009-05-01,727001,TPR,4.78,4.99,4.78,4.99,41854,10420,5909.63
2009-05-01,730001,ARTES,9.18,9.28,9.0,9.28,7445,506,8343.2
2009-05-01,230035,AIR LIQUDE TSIE,199.02,199.02,199.02,199.02,2,1,398.04
2009-05-01,240050,UBCI,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,250065,PLAC. TSIE-SICAF,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,290030,PALM BEACH (AA),0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,300045,ASTREE,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,320075,ICF,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,330090,TUNISIE LAIT,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,380070,ALKIMIA,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,503001,STIP,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,658001,SOTUMAG,1.83,1.83,1.83,1.83,320,1,585.6
2009-05-01,661001,ATTIJARI LEASING,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,664001,STEQ,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,150085,AMS,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,430030,SITEX,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,617001,STE TUN. DU SUCRE,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,655001,SALIM,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,130056,BTE611T+1.25%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,160034,OCTJ0112 4.82%FIN5,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,180054,BIAT1209 T+1%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,190081,"BH1214 T+1,2%AP7-2",0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,190082,BH0523 7.0%AP15-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,210103,TLS 0109 7.40% AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,210104,TLS 0409 7.40% AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,210107,TL 0310 7.00%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,210108,TL 0310 T+1.40%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,210109,TLF 1010 7.00% AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,210110,TLV1010 T+1.40%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,210111,TLS F1111  6.5%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,210112,TLS V1111 T+1%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,210117,TL 0712   7 %  AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,210118,TL0712T+1.375% AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,210119,TL1212 6.5%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,210120,TL1212 T+1%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,210123,TL0113 6.5%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,210124,TL0113 T+1%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,210125,TL0613 6.5%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,210126,TL0613 T+1%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,210127,"TLS1113 6,5%AP5",0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,210128,"TLS1113 T+1,0AP5",0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,260099,"STB0524 T+1,5%AP16",0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,260100,"STB0528 T+1,75%AP2",0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,260101,"STB0533 T+2,0%AP25",0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,340023,AB0412 TX+1% AP10,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,340026,AB 0117 T+1% AP10,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,340032,AB0523 6.5%AP15,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,340033,"AB0528 7,0%AP20",0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,360047,ATB0517T+0.75%AP10,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,360048,ATB0523T+1.25%AP16,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,360049,ATB0527T+1.75%AP20,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,360050,ATB0532T+2.0%AP25,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,420091,CIL0909 7.50%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,420092,CIL909T+1.25%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,420094,CILF0310 7.5%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,420095,CILV310T+1.25AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,420096,CIL1010 7% AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,420097,CIL1010T+1.25AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,420098,CIL0911 7% AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,420099,CIL0911T+1.25AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,420100,CILF 0310 7%  AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,420101,CILV0310T+1.25%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,420102,CILF1012 7% AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,420103,CILV1012T1.25AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,420105,CIL0113 6.5%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,420106,"CIL0113 T+1,25AP5",0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,420107,CIL0213 6.5%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,420108,"CIL0213 T+1,25AP5",0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,420109,"CIL0813 6,5%AP5",0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,420110,"CIL0813 T+1,125AP5",0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,462010,BTKD1211 6.25% AP5,0.0,0.0,0.0,0.0,0,0,0.0
2009-05-01,470017,ATLA 0309 7.4% AP5,0.0,0.0,0.0,0.0,0,0,0.0
