SEANCE,CODE,VALEUR,OUVERTURE,CLOTURE,PLUS_BAS,PLUS_HAUT,QUANTITE_NEGOCIEE,NB_TRANSACTION,CAPITAUX
2008-02-01,719002,UF0910 6.5%  AP5-B,0.0,0.0,0.0,0.0,0,0,0.0
2008-02-01,719003,UF0910 T+1%  AP5-B,0.0,0.0,0.0,0.0,0,0,0.0
2008-02-01,719004,UF0910 6.5%  AP5-C,0.0,0.0,0.0,0.0,0,0,0.0
2008-02-01,719005,UF1111 6.5% AP5,0.0,0.0,0.0,0.0,0,0,0.0
2008-02-01,719006,UF1111 T+1%  AP5,0.0,0.0,0.0,0.0,0,0,0.0
2008-02-01,720003,WIF0611 6.5% AP5 A,0.0,0.0,0.0,0.0,0,0,0.0
2008-02-01,720004,WIF0611 6.5% AP5 B,0.0,0.0,0.0,0.0,0,0,0.0
2008-02-01,723001,MR0613 6.5% AP7-2A,0.0,0.0,0.0,0.0,0,0,0.0
2008-02-01,723002,MR0613 6.5% AP7-2B,0.0,0.0,0.0,0.0,0,0,0.0
2008-02-01,728001,"STMA0914 6,5%AP7-2",0.0,0.0,0.0,0.0,0,0,0.0
2008-02-01,728002,"STMB0914 6,5%AP7-2",0.0,0.0,0.0,0.0,0,0,0.0
2008-02-01,728003,"STMC0914 6,5%AP7-2",0.0,0.0,0.0,0.0,0,0,0.0
2008-02-01,728004,"STMD0914 6,5%AP7-2",0.0,0.0,0.0,0.0,0,0,0.0
2008-02-01,728005,"STME0914 6,5%AP7-2",0.0,0.0,0.0,0.0,0,0,0.0
2008-02-01,800002,BTA10 6.5%MARS09,0.0,0.0,0.0,0.0,0,0,0.0
2008-02-01,800004,BTA10 6.75%AVR10,0.0,0.0,0.0,0.0,0,0,0.0
2008-02-01,800012,BTA12 8.25% JUL14,0.0,0.0,0.0,0.0,0,0,0.0
2008-02-01,800013,BTA5 6.75% JUIN08,0.0,0.0,0.0,0.0,0,0,0.0
2008-02-01,800014,BTA7.5% AVRIL 2014,0.0,0.0,0.0,0.0,0,0,0.0
2008-02-01,800017,BTA 7 % JANV 2015,0.0,0.0,0.0,0.0,0,0,0.0
2008-02-01,800018,BTA 7 % FEV 2015,0.0,0.0,0.0,0.0,0,0,0.0
2008-02-01,800019,BTA  6.0% MARS 12,0.0,0.0,0.0,0.0,0,0,0.0
2008-02-01,800020,BTA 6.1%  OCT 2013,0.0,0.0,0.0,0.0,0,0,0.0
2008-02-01,800021,BTA ZC OCT 2016,0.0,0.0,0.0,0.0,0,0,0.0
2008-02-01,800022,BTA 6.9 % 09052022,0.0,0.0,0.0,0.0,0,0,0.0
2008-02-01,800023,BTA 6.75%   072017,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,100010,MONOPRIX,85.0,87.0,85.0,87.0,275,82,3419.6
2008-03-01,110025,SFBT,14.6,14.72,14.6,14.72,10948,3215,9994.1
2008-03-01,120040,TUNISAIR,3.79,3.8,3.79,3.8,105375,3140,412.0
2008-03-01,130055,BTE (ADP),32.3,32.3,32.3,32.3,225,4,7267.5
2008-03-01,140070,SPDIT - SICAF,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,160015,TJARI,7.36,7.58,7.36,7.58,3704,232,7737.0
2008-03-01,180045,BIAT,38.0,38.0,37.9,38.0,827,113,1364.9
2008-03-01,190060,BH,24.6,25.0,24.6,25.0,817,172,420.7
2008-03-01,210090,TUNISIE LEASING,15.0,15.0,14.98,15.02,1941,212,9121.48
2008-03-01,220005,BT,97.5,97.2,97.2,97.5,1329,3312,9543.9
2008-03-01,260095,STB,10.7,10.5,10.5,10.7,7844,258,2910.9
2008-03-01,310060,BNA,9.0,8.9,8.9,9.0,2087,91,8634.78
2008-03-01,360035,ATB,5.6,5.59,5.59,5.6,1530,11,8562.7
2008-03-01,390010,UIB,13.8,13.9,13.8,13.9,5700,177,9190.0
2008-03-01,400005,SIMPAR,31.34,31.34,31.34,31.34,200,5,6268.0
2008-03-01,410020,TUNINVEST-SICAR,11.4,11.74,11.4,11.74,8159,439,5651.08
2008-03-01,420085,CIL,14.7,14.7,14.5,14.95,1660,162,4374.2
2008-03-01,470010,ATL,3.42,3.42,3.4,3.45,17120,305,8609.4
2008-03-01,606001,STAR,34.38,36.3,34.38,36.44,335,61,1675.78
2008-03-01,644001,MAGASIN GENERAL,27.64,28.26,27.48,28.26,1773,164,9490.2
2008-03-01,653001,SOTETEL,23.0,22.31,22.31,23.0,1976,184,4260.51
2008-03-01,656001,SOTUVER,14.6,14.87,14.6,14.87,830,71,2254.4
2008-03-01,658001,SOTUMAG,1.93,1.99,1.93,1.99,2980,3,5757.4
2008-03-01,659001,SIAME,1.95,1.94,1.94,1.96,6973,161,3607.85
2008-03-01,665001,ELECTROSTAR,12.0,12.05,12.0,12.05,100,2,1201.0
2008-03-01,666001,SOTRAPIL,23.85,23.6,23.6,23.85,335,5,7987.25
2008-03-01,667001,SIPHAT,17.4,16.88,16.88,17.45,1211,302,712.04
2008-03-01,678001,SOMOCER,3.1,3.01,3.01,3.1,11979,373,6177.07
2008-03-01,713001,GIF,3.09,3.08,3.03,3.09,3135,20,9615.6
2008-03-01,714001,ASSAD,4.3,4.31,4.3,4.32,2910,121,2542.25
2008-03-01,716001,KARTHAGO AIRLINES,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,718001,SITS,2.15,2.14,2.13,2.18,4396,17,9464.58
2008-03-01,720001,EL WIFACK LEASING,6.35,6.25,6.2,6.35,804,5,4991.55
2008-03-01,721001,ESSOUKNA,4.81,4.81,4.8,4.81,844,10,4058.09
2008-03-01,725001,ADWYA,3.38,3.37,3.31,3.38,14200,524,7372.17
2008-03-01,727001,TPR,4.91,5.04,4.91,5.04,522,11,2602.02
2008-03-01,170030,LA CARTE (CI),0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,230035,AIR LIQUDE TSIE,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,240050,UBCI,37.5,37.5,37.5,37.5,400,21,5000.0
2008-03-01,250065,PLAC. TSIE-SICAF,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,290030,PALM BEACH (AA),0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,300045,ASTREE,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,320075,ICF,64.0,64.0,64.0,64.0,40,1,2560.0
2008-03-01,330090,TUNISIE LAIT,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,340005,AMEN BANK,26.79,26.79,26.79,26.79,6287,1616,8428.73
2008-03-01,380070,ALKIMIA,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,503001,STIP,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,648001,EL MAZRAA,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,661001,GENERAL LEASING,7.41,7.41,7.41,7.41,300,2,2223.0
2008-03-01,664001,STEQ,13.9,13.9,13.9,13.9,1088,21,5123.2
2008-03-01,150085,AMS,2.83,2.83,2.83,2.83,237,3,670.71
2008-03-01,430030,SITEX,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,617001,STE TUN. DU SUCRE,20.61,20.61,20.61,20.61,20,1,412.2
2008-03-01,655001,SALIM,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,130056,BTE611T+1.25%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,160034,OCTJ0112 4.82%FIN5,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,180054,BIAT1209 T+1%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,190074,BH1208T+1.25%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,210102,TLS 0408 7.40% AP5,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,210103,TLS 0109 7.40% AP5,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,210104,TLS 0409 7.40% AP5,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,210107,TL 0310 7.00%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,210108,TL 0310 T+1.40%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,210109,TLF 1010 7.00% AP5,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,210110,TLV1010 T+1.40%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,210111,TLS F1111  6.5%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,210112,TLS V1111 T+1%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,210117,TL 0712   7 %  AP5,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,210118,TL0712T+1.375% AP5,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,240059,UBC1208TX+0.75FIN7,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,340023,AB0412 TX+1% AP10,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,340026,AB 0117 T+1% AP10,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,360047,ATB0517T+0.75%AP10,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,360048,ATB0523T+1.25%AP16,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,360049,ATB0527T+1.75%AP20,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,360050,ATB0532T+2.0%AP25,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,420091,CIL0909 7.50%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,420092,CIL909T+1.25%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,420094,CILF0310 7.5%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,420095,CILV310T+1.25AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,420096,CIL1010 7% AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,420097,CIL1010T+1.25AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,420098,CIL0911 7% AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,420099,CIL0911T+1.25AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,420100,CILF 0310 7%  AP5,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,420101,CILV0310T+1.25%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,420102,CILF1012 7% AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,420103,CILV1012T1.25AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,462010,BTKD1211 6.25% AP5,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,470016,ATL0408 7.40%  AP5,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,470017,ATLA 0309 7.4% AP5,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,470018,ATLB0309 T+1.5%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,470019,ATL0809 7.25% AP5,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,470020,ATL0809 T+1.5% AP5,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,470021,ATL 0310 7.00%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,470022,ATL 0310T+1.25%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,470023,ATL 0613 6.5%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,470024,ATL0812 6.5%AP5,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,470025,"ATL0812 T+0,75%AP5",0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,526002,MBXA0909 7.5%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,526003,MBXB0909 7.5%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,526004,MBXC0909 7.5%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,600002,UTL0312 7% AP 7-2,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,600003,UTL0912  7% AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,602004,ALS08/08 7.5% AP7,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,602005,ALS0811 7.75% AP10,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,602006,ALS1208 7.5%AP7,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,602007,ALS 1009 7.50% AP7,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,619002,MORADA809 7.5AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,619003,MORADB809 7.5AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,648002,MAZ0109 7.25%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,656007,SOTUV0209TX+2 FIN7,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,660002,BAT1208 7.50%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,661005,GL0708 7.40% AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,661006,GL1208 7.50% AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,661007,GL07/09 7.50%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,661008,GL0710 7.5%  AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,661009,GLF211 7.5%  AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,661010,GLV211T+1.25%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,661011,GL 0110  7.25% AP5,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,670001,JMA0508 7.75% IF7,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,670002,JMB0508 7.75% IF7,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,671001,PMA0508 7.25%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
2008-03-01,671002,PMB0508 7.25%AP7-2,0.0,0.0,0.0,0.0,0,0,0.0
