SEANCE,CODE,VALEUR,OUVERTURE,CLOTURE,PLUS_BAS,PLUS_HAUT,QUANTITE_NEGOCIEE,NB_TRANSACTION,CAPITAUX
2024-10-01,;TN4J4VCBM1,40;TJL A 0927 10%,598.84,98.84,0.0,0.0,0,0,0.0
2024-10-01,;TN4UMPL967,X2;STBSB0127T+2.5,55100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TN5PTKYMCD,13;ABSC1030 10.2%,,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TN5QHXZ8T3,"48;""ENAT32021 T+2",,190101.1,900.0,0.0,0,0,0.0
2024-10-01,;TN5XXZZ454,"U2;""ENAT1 2022 C",,94.0,0.0,0.0,0,0,0.0
2024-10-01,;TN6DQ00JBL,"T7;""ENAT12023 9,7",593.5,93.5,0.0,0.0,0,0,0.0
2024-10-01,;TN6K3B3UUB,12;WIBB0130 9.75%,,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TN6KZZZEJ5,N2;ATL B0129 9.8%,,101.1,0.0,0.0,0,0,0.0
2024-10-01,;TN714WHHNW,N4;ENAT2 HASSAN20,22100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TN77U54Q5N,V3;HL A0327 9.6%,5100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TN7PM93UZP,"50;""ENAT42022T+2,",5100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TN8DSPQCBC,06;ATL A 1027 10%,599.24,99.24,0.0,0.0,0,0,0.0
2024-10-01,;TN8J8QFA41,23;BSD0629 9.20%,,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TN8X3GZLYO,R8;STBSA0127T+2.3,5100.35,100.35,0.0,0.0,0,0,0.0
2024-10-01,;TN99P72UER,"Y9;""TLF0428 10,55",5100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TN9MG9SI38,K0;BSC0627T+2.95%,599.97,99.97,0.0,0.0,0,0,0.0
2024-10-01,;TNA3G5IE29,61;ENAT4HASSAN202,2100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNA4HARL4U,U5;BHSD1028T+2.9%,,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNAGSVAWF5,T2;HLB0328 T+2.6%,5100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNBHB9XIP3,94;ENAT1 HASSAN20,22100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNBII1MJCE,"F3;""ENAT4 2023 9,",8100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNBLRFH96S,L4;BSB0627 8.75%,5100.13,100.13,0.0,0.0,0,0,0.0
2024-10-01,;TNBSXXEKBF,"R8;""ENAT42023 9,9",5100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNBWI945JE,A5;ATLB0230 10.7%,,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNBYTZTD19,"Z0;""ENT12023T+1,7",105.0,105.0,0.0,0.0,0,0,0.0
2024-10-01,;TNCDR74CL7,01;ENAT1 HASSAN20,22100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNCGJF5TW0,27;ENAT1 2023 9.8,93.5,93.5,0.0,0.0,0,0,0.0
2024-10-01,;TNCR2TMAK1,"K8;""ENAT2 2023 9,",899.0,99.0,0.0,0.0,0,0,0.0
2024-10-01,;TNCTFVWUXV,74;TJLB927 T+2.75,5100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNDE9EH7SA,12;ABSA1028 10.05,5100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNDJUT047V,F9;BSF0632T+3.35P,,100.18,0.0,0.0,0,0,0.0
2024-10-01,;TNDRFUSQRG,"B4;""ENAT2 2023T+1",,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNDSN3G1YQ,"E9;""ENAT3 2023 9,",95100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNE5I87AYZ,T5;ENAT3 HASSAN21,100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNEFCT8MXY,"Z3;""ENAT4 2022 9,",6094.0,94.0,0.0,0.0,0,0,0.0
2024-10-01,;TNFOOWIRG8,"H7;""ENAT22022 T+2",,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNFSFT39R8,00;BSG0632 9.70%,10100.76,100.76,0.0,0.0,0,0,0.0
2024-10-01,;TNFUHZ3R7V,R5;ATL A0127 9.6%,598.85,98.85,0.0,0.0,0,0,0.0
2024-10-01,;TNG0JL1IIN,67;BSD0629 T+3% P,,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNGQ611JKP,R4;BSF0632 9.60%P,,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNGVARQJO7,"Y7;""ENAT42023 9,7",595.0,1095.01,95.01,95.01,239,2,229.0
2024-10-01,;TNHD4NKEWF,69;BSG0632T+3.45%,10105.23,105.23,0.0,0.0,0,0,0.0
2024-10-01,;TNHG2VXQ3B,"G0;""ENAT1 2022 B",,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNHOFRXHSG,"72;""ENT22023T+1,7",94.0,94.0,0.0,0.0,0,0,0.0
2024-10-01,;TNHUVZNLAT,V4;BTA 8% Janv 20,29100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNHZAONAPW,"F9;""ENAT1 2023T+1",,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNI9EO2MTU,"05;""ENAT2 2022 9,",6093.0,93.0,0.0,0.0,0,0,0.0
2024-10-01,;TNIHWO49AR,G5;BHSB1026T+2.7%,5100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNIZ090I5G,"66;""ENAT3 2022T+2",,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNJ1M1ZAWY,"G5;""ENAT22022 9,2",598.6,4098.64,0.0,0.0,0,0,0.0
2024-10-01,;TNJL4N1SD7,"B2;""BTA 8,8% Sept",2032100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNJP2LP1CV,"E1;""ENAT32021 T+2",,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNJQ3VIAM1,R9;ENAT3 HASSAN20,21100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNJQTACHIQ,Q5;HL B0329 9.8%P,,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNJT7SUL94,23;ENAT1HASSAN202,3100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNKU48FZVR,H1;TLF0427 T+2.75,5100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNL6Z2LXME,P5;STBSD0127 9.35,5100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNL7VQZVHR,54;HLA0328 10.75%,5100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNL8PGUB9C,93;ABSA1028T+2.15,5100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNLEGO8CKW,"X3;""ENAT1 2022A T",,92.5,0.0,0.0,0,0,0.0
2024-10-01,;TNLRQIP0OJ,Y4;BTA 9% sept 20,29100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNM46OWVRP,O6;ENAT2 HASSAN22,65.0,65.0,0.0,0.0,0,0,0.0
2024-10-01,;TNMA55MMDD,46;ATLA0228 10.5%,5100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNMC9HTIB5,A4;WC0133 10.25%P,,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNMCPXLL1E,"E2;""ENAT42023T+1,",75100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNMEZPU3I4,U2;TJL 1028 10.7%,5100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNN0SOORH1,"F1;""BTA 8,25% Jui",2031100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNN50G7PX8,"W5;""ENAT22023T+1,",75100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNNI3UPDYO,"12;""ENAT22023 9,7",595.0,1095.02,95.02,95.02,391,16,396.0
2024-10-01,;TNNS9SUDVG,S5;ENAT4 HASSAN23,100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNNUS2JABS,"F6;""BTA 9,4% aout",2033100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNNW3558ZU,L9;ATLB1029 10.3%,,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNNZ2M9ZHI,"T3;""ENAT2 2023 9,",9597.0,97.0,0.0,0.0,0,0,0.0
2024-10-01,;TNOAYHSVTH,"Y1;""ENAT42022 9,3",593.5,93.5,0.0,0.0,0,0,0.0
2024-10-01,;TNODT4SXV9,P9;BSC0627 9.15%,599.96,99.96,0.0,0.0,0,0,0.0
2024-10-01,;TNOXRGYG8R,L8;BTA 8% Nov 202,5100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNPECGNMPE,"V9;""ENAT32023 9,7",5100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNPSL0PEJV,"O7;""ENAT1 2022 A",,7097.96,97.96,97.97,105,2,110.0
2024-10-01,;TNPZ2BZUFO,23;BSE0629 9.45%,7100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNQCK0BPZ5,"A4;""ENT2 22 T+2,1",593.5,93.5,0.0,0.0,0,0,0.0
2024-10-01,;TNQHMI7RIB,"R5;""ENAT1 2022CT+",,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNQR5G236G,A1;ENAT4 HASSAN20,22100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNQVHB5WZ2,"K2;""ENAT2 2022 9,",3594.0,94.0,0.0,0.0,0,0,0.0
2024-10-01,;TNR0O99VZU,Y8;TLF1027 T+2.75,5100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNR3ZRJWC9,84;ABSD1030 T+2.4,7100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNR4CLXNS2,61;WIB A 0128 9.2,55100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNRGVSC8DE,"36;""ENAT3 2022 9,",35100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNRS9CVT3S,"J7;""ENAT32023T+1,",75100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNS70RLC1A,97;ENAT2 HASSAN23,57.0,57.0,0.0,0.0,0,0,0.0
2024-10-01,;TNSH8NXC1W,C4;BHSA1026T+2.55,,99.79,0.0,0.0,0,0,0.0
2024-10-01,;TNSUXW7EBU,"Q0;""ENT32021T+2,4",593.0,93.0,0.0,0.0,0,0,0.0
2024-10-01,;TNT8IJDMSJ,P7;ENAT4 HASSAN20,23100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNTGLIP3KD,L6;STBSB0127 8.95,5100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNTKTEO5CI,"W5;""ENAT1 2023 9,",9599.0,99.0,0.0,0.0,0,0,0.0
2024-10-01,;TNTMJ1DJ4S,H4;ABSC1030T+2.3%,,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNU9AUB15T,16;ENAT2 HASSAN20,22100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNUALDKV3B,S3;BSB0627T+2.55%,5100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNVE955M6R,"90;""ENAT3 2023 9,",8100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNVFSFLG1F,"H4;""ENAT4 2022T+2",,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNVI299YK4,"C1;""ENT32023T+1,7",100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNVSDML2VY,J5;ENAT3 HASSAN20,21100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNW1CN5IM5,T4;ENAT1 HASSAN20,22100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNWL1ODSWX,"K1;""ENT3 22 T+2,1",5100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNWQS0MZ65,V8;STBSA0127 8.7%,5100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNWRCVSYL7,"30;""ENAT4 2022 9,",494.0,94.0,0.0,0.0,0,0,0.0
2024-10-01,;TNWYE1PN6W,F5;ATLB1030 10.9%,,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNXFR5BNBP,M9;STBSC0127 9.1%,5100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNXIY8MEDJ,E3;TLF 1027 10% A,5100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNXNSU5ILB,"I2;""ENAT32022 9,2",593.5,93.5,0.0,0.0,0,0,0.0
2024-10-01,;TNY1F6BOX6,"F5;""CIL0628 10,55",5100.0,100.0,0.0,0.0,0,0,0.0
2024-10-01,;TNYJL6N2AE,P6;TLF 0427 9.6%,5100.44,100.44,0.0,0.0,0,0,0.0
2024-10-01,;TNYZO6UGUZ,"33;""ENAT3 2021 8,",8095.0,95.0,0.0,0.0,0,0,0.0
2024-10-01,;TNZBXQU5RZ,"91;""ENAT32021 8,7",99.9,9099.99,0.0,0.0,0,0,0.0
2024-10-01,;TNZSBU7F6W,Y7;TLF SA1026 9.8,5100.0,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00011002,54;SFBT,11.8,11.65,11.32,11.8,8217,52,95957.0
2024-11-01,;TN00014007,04;SPDIT - SICAF,8.5,8.5,0.0,0.0,0,0,0.0
2024-11-01,;TN00016001,54;ATTIJARI BANK,43.5,44.1,43.5,44.99,9039,62,39504.0
2024-11-01,;TN00018004,57;BIAT,89.2,88.5,88.27,89.5,4085,51,36362.0
2024-11-01,;TN00019006,04;BH BANK,11.5,11.47,11.46,11.47,200,2,2292.0
2024-11-01,;TN00021009,07;TUNISIE LEASIN,12.6,12.6,12.6,12.6,105,3,1323.0
2024-11-01,;TN00022000,53;BT,5.35,5.33,5.25,5.35,9933,20,52877.0
2024-11-01,;TN00026009,55;STB,3.48,3.5,3.46,3.5,9067,27,31490.0
2024-11-01,;TN00031006,09;BNA,7.92,7.9,7.81,7.92,5895,17,46620.0
2024-11-01,;TN00032007,55;ICF,72.4,70.6,70.6,72.2,60,4,4279.0
2024-11-01,;TN00034000,58;AMEN BANK,32.74,32.8,32.8,33.2,886,14,29145.0
2024-11-01,;TN00036003,50;ATB,2.6,2.7,2.6,2.71,911,5,2370.0
2024-11-01,;TN00039001,07;UIB,25.6,25.6,25.6,25.79,670,9,17207.0
2024-11-01,;TN00047001,00;ATL,3.51,3.63,3.51,3.63,1622,13,5697.0
2024-11-01,;TN00057000,18;POULINA GP HOL,7.4,7.4,7.22,7.48,477,11,3460.0
2024-11-01,;TN00065300,18;SOTETEL,3.47,3.53,3.42,3.55,2786,14,9665.0
2024-11-01,;TN00065600,15;SOTUVER,11.8,11.75,11.75,11.76,1623,12,19070.0
2024-11-01,;TN00065800,13;SOTUMAG,5.01,5.01,0.0,0.0,0,0,0.0
2024-11-01,;TN00065900,12;SIAME,3.68,3.61,3.61,3.67,2700,7,9892.0
2024-11-01,;TN00066100,18;ATTIJARI LEASI,16.9,17.8,16.6,17.8,334,12,5645.0
2024-11-01,;TN00066600,13;SOTRAPIL,15.12,15.8,15.3,15.84,1507,27,23353.0
2024-11-01,;TN00072000,17;WIFACK INT BAN,8.5,8.5,8.5,8.6,4452,6,37885.0
2024-11-01,;TN00072700,10;TPR,4.83,4.83,4.83,4.9,13447,32,65125.0
2024-11-01,;TN00073000,15;ARTES,6.48,6.48,6.4,6.48,1692,11,10868.0
2024-11-01,;TN00073800,17;TUNIS RE,7.0,7.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00074000,13;CARTHAGE CEMEN,1.97,1.93,1.93,1.97,45213,39,87970.0
2024-11-01,;TN00074100,12;ENNAKL AUTOMOB,12.0,12.4,12.4,12.4,2,1,24.8
2024-11-01,;TN00074400,19;TELNET HOLDING,6.3,6.49,6.4,6.5,312,9,1997.0
2024-11-01,;TN00075100,19;LAND OR,5.6,5.88,5.6,5.93,3091,21,18135.0
2024-11-01,;TN00075300,17;ONE TECH HOLDI,8.18,8.15,8.1,8.18,1502,33,12246.0
2024-11-01,;TN00075400,16;NEW BODY LINE,5.28,5.19,5.0,5.23,999,10,5109.0
2024-11-01,;TN00075500,15;CITY CARS,12.02,12.3,12.1,12.3,350,8,4264.0
2024-11-01,;TN00075700,13;EURO-CYCLES,14.37,14.3,14.29,14.67,8272,49,11847.0
2024-11-01,;TN00076100,17;SAH,7.7,7.89,7.7,7.89,15427,46,11949.0
2024-11-01,;TN00076200,16;MPBS,4.7,4.69,4.69,4.7,222,3,1043.0
2024-11-01,;TN00076300,15;SOTIPAPIER,4.72,4.72,4.72,4.75,1208,16,5707.0
2024-11-01,;TN00076700,11;DELICE HOLDING,11.0,11.1,10.94,11.1,398,6,4414.0
2024-11-01,;TN00077200,14;UNIMED,6.97,7.1,6.97,7.3,2234,22,15649.0
2024-11-01,;TN00077400,12;ATELIER MEUBLE,4.44,4.7,4.44,4.7,54039,164,25049.0
2024-11-01,;TNDKJ8O68X,14;ASSU MAGHREBIA,5.5,5.6,5.6,5.68,495,7,2774.0
2024-11-01,;TNNGTFLC29,86;STA,19.79,19.69,19.69,19.69,482,3,9490.0
2024-11-01,;TNQPQXRODT,H8;SMART TUNISIE,15.33,15.3,15.25,15.3,1290,14,19735.0
2024-11-01,;TN00010001,08;MONOPRIX,5.09,5.09,0.0,0.0,0,0,0.0
2024-11-01,;TN00013005,57;BTE (ADP),4.15,4.2,4.2,4.2,5,1,21.0
2024-11-01,;TN00023003,58;AIR LIQUIDE TS,81.26,81.26,81.26,81.26,2,1,162.5
2024-11-01,;TN00024005,05;UBCI,22.51,22.52,22.52,22.52,90,1,2026.0
2024-11-01,;TN00025006,50;PLAC. TSIE-SIC,48.5,48.5,0.0,0.0,0,0,0.0
2024-11-01,;TN00030004,52;ASTREE,48.0,48.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00040000,55;SIMPAR,34.49,34.49,0.0,0.0,0,0,0.0
2024-11-01,;TN00041002,02;TUNINVEST-SICA,9.0,9.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00042008,53;CIL,19.0,19.41,19.41,19.41,3,1,58.23
2024-11-01,;TN00060600,16;STAR,145.93,152.49,0.0,0.0,0,0,0.0
2024-11-01,;TN00064400,10;MAGASIN GENERA,8.0,8.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00065500,16;BH ASSURANCE,48.75,48.75,0.0,0.0,0,0,0.0
2024-11-01,;TN00067200,49;BH LEASING,3.23,3.23,3.23,3.23,960,5,3100.0
2024-11-01,;TN00071800,11;SITS,1.7,1.7,0.0,0.0,0,0,0.0
2024-11-01,;TN00072100,16;ESSOUKNA,1.52,1.48,1.48,1.48,1,1,1.48
2024-11-01,;TN00073101,39;HANNIBAL LEASE,5.01,5.0,5.0,5.22,12306,6,61534.0
2024-11-01,;TN00075800,12;BEST LEASE,1.69,1.69,0.0,0.0,0,0,0.0
2024-11-01,;TN00075900,11;CELLCOM,1.55,1.5,1.5,1.5,144,2,216.0
2024-11-01,;TN00077000,16;OFFICEPLAST,1.03,1.07,0.0,0.0,0,0,0.0
2024-11-01,;TN00077300,13;SANIMED,1.35,1.35,0.0,0.0,0,0,0.0
2024-11-01,;TN00078300,11;ASSUR MAGHREBI,41.05,42.89,42.89,42.89,2,2,85.78
2024-11-01,;TN00043003,07;SITEX,4.68,4.68,0.0,0.0,0,0,0.0
2024-11-01,;TN00061700,13;STE TUN. DU SU,8.9,8.9,0.0,0.0,0,0,0.0
2024-11-01,;TN00076800,10;BNA ASSURANCES,1.76,1.71,1.71,1.71,870,7,1487.0
2024-11-01,;TN00013006,07;BTE0930 5.85%A,20100.0,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00013006,23;BTE0232 6.25%P,20100.0,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00013006,56;BTEB0124 7.55%,,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00013006,64;BTE A0125 11%,599.72,99.72,0.0,0.0,0,0,0.0
2024-11-01,;TN00013006,72;BTEA0125 T+2.7,55100.0,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00013006,"80;""BTEB0127 11,5",,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00013006,"98;""BTEB0127T+3,2",,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00016004,93;TJARISB05247.5,,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00019008,36;BH1224 T+0.8%P,,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00019008,44;BH1224 5.3%P15,-295.0,95.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00019010,40;BHSB0425 7.85%,,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00019010,57;BHSB0425T+2.1%,,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00019010,65;BHS C0425 8% I,7100.0,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00019010,73;BH SA0324 10%,5100.0,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00019010,81;BH SA0324 T+2.,15102.0,102.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00019010,99;BHSB0324 10.2%,5100.0,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00019011,07;BHSB0324T+2.3%,5100.0,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00019011,15;BH SC0326 10.3,,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00019011,23;BH SC0326T+2.6,,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00021019,39;TLSB0324 7.85%,,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00021019,62;TLS B0624 7.8%,,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00021019,88;TLSB0225 8.20%,,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00021020,10;TL B0525 8.2%,,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00021020,69;TLFSA 0124 10.,6599.4,99.4,0.0,0.0,0,0,0.0
2024-11-01,;TN00021020,77;TLFSA 0124T+2.,75100.0,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00021020,85;TLFSB 0126 11%,,100.6,0.0,0.0,0,0,0.0
2024-11-01,;TN00021020,93;TLFSB 0126T+3%,,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00021021,01;TL A 0624 11.4,599.53,99.53,0.0,0.0,0,0,0.0
2024-11-01,;TN00021021,19;TL A0624 T+2.7,5100.0,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00021021,27;TL B0626 11.7%,,102.63,0.0,0.0,0,0,0.0
2024-11-01,;TN00021021,35;TLS 0525 11.6%,5100.0,100.0,100.0,100.0,40000,2,17181.0
2024-11-01,;TN00021021,"43;""TLS S0126 10,",255100.0,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00021021,50;TLFA0426 9.70%,598.64,98.64,0.0,0.0,0,0,0.0
2024-11-01,;TN00026009,97;STB0524 T+1.5%,16100.0,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00026010,03;STB0528T+1.75%,20100.0,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00026010,11;STB0533 T+2.0%,25100.0,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00026010,29;STB0225 6.5%AP,1690.0,90.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00026010,45;STB0325 5.30%P,15100.0,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00026011,44;STB SA1124 10.,55100.0,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00026011,51;STB SA1124T+2.,35100.0,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00026011,69;STB SC1126 11%,,100.15,0.0,0.0,0,0,0.0
2024-11-01,;TN00026011,77;STBSC1126T+2.8,,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00026011,"85;""STBSD1126 11,",57100.0,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00026011,"93;""STBSE1124 11,",55100.0,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00026012,01;STB SA0425 10.,55100.0,100.0,100.0,100.0,80000,1,34524.0
2024-11-01,;TN00026012,19;STB SC0427 11%,,100.15,0.0,0.0,0,0,0.0
2024-11-01,;TN00026012,"27;""STBSE0425 11,",35100.0,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00031006,74;BNA0424 5.4%AP,1595.9,95.9,0.0,0.0,0,0,0.0
2024-11-01,;TN00031007,16;BNASB0524 7.55,,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00031007,73;BNASB0825 8.5%,,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00031007,81;BNASB825T+2.25,,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00034003,30;AB0528 7.0%AP2,100.0,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00034003,48;ABsb0924 5.45%,15100.0,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00034003,55;ABsb0924 T+0.8,515100.0,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00034004,05;AB0825 T+0.85%,15100.0,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00034005,53;ABSB0424 7.55A,,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00034005,61;AB SC0424 7.7%,7100.0,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00034006,52;AB SA0226 9% A,598.5,98.5,0.0,0.0,0,0,0.0
2024-11-01,;TN00034006,"60;""AB SB0226 9,2",599.7,5099.75,0.0,0.0,0,0,0.0
2024-11-01,;TN00034006,"78;""ABSC0228 9,4%",,500100.5,0.0,0.0,0,0,0.0
2024-11-01,;TN00034006,86;AB SA0428T+2.7,,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00034006,94;AB SB0431T+2.8,10100.0,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00036004,91;ATB0527T+1.75%,20100.0,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00036005,09;ATB0532T+2.0%A,25100.0,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00036005,74;ATB0524 5.7%P1,,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00036005,82;ATB0529 5.9%P2,,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00036006,40;ATBSA325T+2.05,,96.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00036006,57;ATBSB0328T+2.1,10100.0,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00039002,30;UIB0724 5.5%AP,15100.0,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00039002,48;UIB0729 5.85%A,2080.0,80.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00039002,63;UIB0831 6.3%P2,79.2,79.2,0.0,0.0,0,0,0.0
2024-11-01,;TN00039003,05;UIB0133 6.70%,20100.0,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00042014,55;CIL 0124 10.6%,599.92,99.92,0.0,0.0,0,0,0.0
2024-11-01,;TN00042014,63;CIL 0124 T+2.5,5100.0,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00042014,71;CIL 0625 10.5%,5100.0,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00046201,34;BTK0225 T+0.8%,15100.0,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00046201,42;BTK0230 5.85%P,20100.0,100.0,0.0,0.0,0,0,0.0
2024-11-01,;TN00047007,04;ATLC0324 7.8%A,,100.0,0.0,0.0,0,0,0.0
