SEANCE,CODE_INDICE,LIB_INDICE,INDICE_JOUR,INDICE_VEILLE,VARIATION_VEILLE,INDICE_PLUS_HAUT,INDICE_PLUS_BAS,INDICE_OUV
2015-01-06,905008,INDSC,3600.06,3618.15,,0.53,600.86,
2015-01-06,905009,INDDI,5524.84,5555.88,,565.0,524.84,
2015-01-06,905013,INBCO,3998.7,4023.23,,614.0,14.37,
2015-01-06,905014,INAUE,2139.13,2142.43,,15.0,2151.7,
2015-01-06,905015,INAAB,4835.64,4852.02,,344.0,856.11,
2015-01-06,905016,INPMP,1284.93,1315.8,2.0,351.0,320.37,
2015-01-06,905017,INDIN,1529.94,1538.61,,561.0,539.86,
2015-01-06,905018,INBMC,1024.64,1029.76,,0.51,32.22,
2015-01-06,905020,INDMB,2244.81,2257.12,,552.0,257.31,
2015-01-06,905028,TUNINDEX20,2145.7,2156.66,,512.0,148.33,
2015-01-07,905001,TUNINDEX,5080.01,5087.65,,155.0,84.24,
2015-01-07,905002,INDSF,3455.15,3452.93,,63.0,456.22,
2015-01-07,905003,INDBQ,3123.49,3121.59,,63.0,124.95,
2015-01-07,905004,INDAS,9645.82,9666.33,,219.0,695.64,
2015-01-07,905005,INSFI,5136.4,5122.97,,265.0,138.52,
2015-01-07,905008,INDSC,3583.03,3600.06,,47.0,3595.7,
2015-01-07,905009,INDDI,5487.95,5524.84,,675.0,517.48,
2015-01-07,905013,INBCO,4003.84,3998.7,,13.0,4005.3,
2015-01-07,905014,INAUE,2108.53,2139.13,1.0,432.0,139.13,
2015-01-07,905015,INAAB,4831.62,4835.64,,8.0,4848.2,
2015-01-07,905016,INPMP,1309.77,1284.93,1.0,931.0,309.77,
2015-01-07,905017,INDIN,1506.24,1529.94,1.0,551.0,527.07,
2015-01-07,905018,INBMC,1005.68,1024.64,1.0,851.0,22.62,
2015-01-07,905020,INDMB,2243.99,2244.81,,42.0,258.93,
2015-01-07,905028,TUNINDEX20,2140.57,2145.7,,242.0,144.62,
2015-01-08,905001,TUNINDEX,5052.03,5080.01,,555.0,79.01,
2015-01-08,905002,INDSF,3433.98,3455.15,,61.0,3455.1,
2015-01-08,905003,INDBQ,3103.56,3123.49,,64.0,3123.7,
2015-01-08,905004,INDAS,9654.69,9645.82,,99.0,654.69,
2015-01-08,905005,INSFI,5093.73,5136.4,,835.0,137.59,
2015-01-08,905008,INDSC,3565.2,3583.03,,0.53,583.08,
2015-01-08,905009,INDDI,5467.49,5487.95,,375.0,488.04,
2015-01-08,905013,INBCO,3995.61,4003.84,,21.0,4006.4,
2015-01-08,905014,INAUE,2100.34,2108.53,,392.0,127.67,
2015-01-08,905015,INAAB,4829.69,4831.62,,44.0,832.59,
2015-01-08,905016,INPMP,1295.28,1309.77,1.0,111.0,312.21,
2015-01-08,905017,INDIN,1485.08,1506.24,1.0,0.41,505.47,
2015-01-08,905018,INBMC,991.88,1005.68,1.0,371.0,5.04,
2015-01-08,905020,INDMB,2230.08,2243.99,,622.0,242.71,
2015-01-08,905028,TUNINDEX20,2129.94,2140.57,,0.52,140.28,
2015-01-09,905001,TUNINDEX,5052.77,5052.03,,15.0,76.61,
2015-01-09,905002,INDSF,3424.49,3433.98,,283.0,433.79,
2015-01-09,905003,INDBQ,3101.65,3103.56,,63.0,103.44,
2015-01-09,905004,INDAS,9442.21,9654.69,2.0,0.2,9684.0,
2015-01-09,905005,INSFI,5049.01,5093.73,,885.0,94.92,
2015-01-09,905008,INDSC,3563.6,3565.2,,43.0,568.56,
2015-01-09,905009,INDDI,5461.63,5467.49,,115.0,471.48,
2015-01-09,905013,INBCO,4042.4,3995.61,1.0,174.0,107.53,
2015-01-09,905014,INAUE,2113.44,2100.34,,622.0,124.65,
2015-01-09,905015,INAAB,4912.93,4829.69,1.0,724.0,992.18,
2015-01-09,905016,INPMP,1270.86,1295.28,1.0,891.0,300.51,
2015-01-09,905017,INDIN,1481.03,1485.08,,271.0,500.36,
2015-01-09,905018,INBMC,987.31,991.88,,461.0,3.17,
2015-01-09,905020,INDMB,2193.84,2230.08,1.0,632.0,224.14,
2015-01-09,905028,TUNINDEX20,2129.53,2129.94,,2.0,2142.2,
2015-01-12,905001,TUNINDEX,5119.32,5052.77,1.0,325.0,120.05,
2015-01-12,905002,INDSF,3448.31,3424.49,,0.73,449.25,
2015-01-12,905003,INDBQ,3120.9,3101.65,,62.0,3120.9,
2015-01-12,905004,INDAS,9607.91,9442.21,1.0,759.0,650.38,
2015-01-12,905005,INSFI,5083.34,5049.01,,685.0,83.59,
2015-01-12,905008,INDSC,3562.29,3563.6,,43.0,562.29,
2015-01-12,905009,INDDI,5453.11,5461.63,,165.0,453.11,
2015-01-12,905013,INBCO,4180.73,4042.4,3.0,424.0,180.73,
2015-01-12,905014,INAUE,2127.93,2113.44,,692.0,129.56,
2015-01-12,905015,INAAB,5116.08,4912.93,4.0,145.0,116.08,
2015-01-12,905016,INPMP,1271.43,1270.86,,41.0,273.92,
2015-01-12,905017,INDIN,1503.59,1481.03,1.0,521.0,503.59,
2015-01-12,905018,INBMC,1008.04,987.31,2.0,0.11,8.04,
2015-01-12,905020,INDMB,2209.7,2193.84,,72.0,2219.6,
2015-01-12,905028,TUNINDEX20,2163.3,2129.53,1.0,59.0,2163.3,
2015-01-13,905001,TUNINDEX,5119.98,5119.32,,1.0,5125.2,
2015-01-13,905002,INDSF,3448.52,3448.31,,13.0,448.77,
2015-01-13,905003,INDBQ,3121.6,3120.9,,23.0,121.67,
2015-01-13,905004,INDAS,9555.16,9607.91,,559.0,613.77,
2015-01-13,905005,INSFI,5094.03,5083.34,,215.0,94.03,
2015-01-13,905008,INDSC,3555.1,3562.29,,0.2,3562.0,
2015-01-13,905009,INDDI,5444.27,5453.11,,165.0,455.76,
2015-01-13,905013,INBCO,4168.61,4180.73,,294.0,198.48,
2015-01-13,905014,INAUE,2108.71,2127.93,,0.92,119.74,
2015-01-13,905015,INAAB,5115.02,5116.08,,25.0,161.28,
2015-01-13,905016,INPMP,1248.82,1271.43,1.0,781.0,278.64,
2015-01-13,905017,INDIN,1514.77,1503.59,,741.0,528.88,
2015-01-13,905018,INBMC,1015.55,1008.04,,751.0,27.09,
2015-01-13,905020,INDMB,2218.19,2209.7,,382.0,219.28,
2015-01-13,905028,TUNINDEX20,2162.92,2163.3,,22.0,166.36,
2015-01-15,905001,TUNINDEX,5100.58,5119.98,,385.0,148.44,
2015-01-15,905002,INDSF,3451.71,3448.52,,93.0,454.88,
2015-01-15,905003,INDBQ,3124.05,3121.6,,83.0,128.14,
2015-01-15,905004,INDAS,9625.63,9555.16,,749.0,625.63,
2015-01-15,905005,INSFI,5084.63,5094.03,,185.0,94.03,
2015-01-15,905008,INDSC,3534.47,3555.1,,583.0,564.38,
2015-01-15,905009,INDDI,5415.77,5444.27,,525.0,456.77,
2015-01-15,905013,INBCO,4144.46,4168.61,,584.0,255.05,
2015-01-15,905014,INAUE,2069.89,2108.71,1.0,842.0,110.62,
2015-01-15,905015,INAAB,5064.53,5115.02,,995.0,226.93,
2015-01-15,905016,INPMP,1280.1,1248.82,2.0,0.51,280.68,
2015-01-15,905017,INDIN,1481.36,1514.77,2.0,211.0,511.17,
2015-01-15,905018,INBMC,994.14,1015.55,2.0,111.0,12.55,
2015-01-15,905020,INDMB,2185.47,2218.19,1.0,482.0,212.46,
2015-01-15,905028,TUNINDEX20,2155.29,2162.92,,352.0,176.51,
2015-01-16,905001,TUNINDEX,5138.05,5100.58,,735.0,140.19,
2015-01-16,905002,INDSF,3444.32,3451.71,,213.0,451.23,
2015-01-16,905003,INDBQ,3121.23,3124.05,,93.0,123.79,
2015-01-16,905004,INDAS,9393.78,9625.63,2.0,419.0,619.76,
2015-01-16,905005,INSFI,5089.49,5084.63,,0.15,102.92,
2015-01-16,905008,INDSC,3518.02,3534.47,,473.0,538.96,
2015-01-16,905009,INDDI,5390.41,5415.77,,475.0,423.35,
2015-01-16,905013,INBCO,4248.57,4144.46,2.0,514.0,248.57,
2015-01-16,905014,INAUE,2101.99,2069.89,1.0,552.0,101.99,
2015-01-16,905015,INAAB,5178.59,5064.53,2.0,25.0,5178.8,
2015-01-16,905016,INPMP,1337.2,1280.1,4.0,461.0,337.27,
2015-01-16,905017,INDIN,1522.1,1481.36,2.0,75.0,1522.1,
2015-01-16,905018,INBMC,1023.71,994.14,2.0,971.0,23.74,
2015-01-16,905020,INDMB,2206.12,2185.47,,942.0,206.12,
2015-01-16,905028,TUNINDEX20,2176.99,2155.29,1.0,12.0,178.25,
2015-01-19,905001,TUNINDEX,5143.07,5138.05,,0.15,155.57,
2015-01-19,905002,INDSF,3439.71,3444.32,,133.0,449.77,
2015-01-19,905003,INDBQ,3117.14,3121.23,,133.0,127.65,
2015-01-19,905004,INDAS,9379.36,9393.78,,159.0,462.92,
2015-01-19,905005,INSFI,5081.99,5089.49,,155.0,92.72,
2015-01-19,905008,INDSC,3527.27,3518.02,,263.0,538.68,
2015-01-19,905009,INDDI,5397.45,5390.41,,135.0,426.17,
2015-01-19,905013,INBCO,4270.52,4248.57,,524.0,303.76,
2015-01-19,905014,INAUE,2101.16,2101.99,,42.0,110.73,
2015-01-19,905015,INAAB,5211.47,5178.59,,63.0,5267.8,
2015-01-19,905016,INPMP,1336.94,1337.2,,21.0,340.16,
2015-01-19,905017,INDIN,1524.18,1522.1,,141.0,540.35,
2015-01-19,905018,INBMC,1026.23,1023.71,,251.0,39.12,
2015-01-19,905020,INDMB,2207.96,2206.12,,82.0,208.76,
2015-01-19,905028,TUNINDEX20,2175.82,2176.99,,52.0,184.12,
2015-01-20,905001,TUNINDEX,5155.42,5143.07,,245.0,157.24,
2015-01-20,905002,INDSF,3444.94,3439.71,,153.0,447.19,
2015-01-20,905003,INDBQ,3115.71,3117.14,,5.0,3117.7,
2015-01-20,905004,INDAS,9555.72,9379.36,1.0,889.0,581.66,
2015-01-20,905005,INSFI,5121.35,5081.99,,775.0,129.62,
2015-01-20,905008,INDSC,3519.52,3527.27,,223.0,528.45,
2015-01-20,905009,INDDI,5394.64,5397.45,,55.0,399.45,
2015-01-20,905013,INBCO,4322.41,4270.52,1.0,224.0,338.21,
2015-01-20,905014,INAUE,2100.29,2101.16,,42.0,102.53,
2015-01-20,905015,INAAB,5302.84,5211.47,1.0,755.0,320.73,
2015-01-20,905016,INPMP,1314.6,1336.94,1.0,671.0,336.19,
2015-01-20,905017,INDIN,1506.27,1524.18,1.0,181.0,518.46,
2015-01-20,905018,INBMC,1010.23,1026.23,1.0,561.0,21.64,
2015-01-20,905020,INDMB,2206.01,2207.96,,92.0,209.67,
2015-01-20,905028,TUNINDEX20,2182.96,2175.82,,332.0,183.67,
2015-01-21,905001,TUNINDEX,5152.36,5155.42,,65.0,170.31,
2015-01-21,905002,INDSF,3446.89,3444.94,,63.0,454.38,
2015-01-21,905003,INDBQ,3117.9,3115.71,,73.0,126.34,
2015-01-21,905004,INDAS,9516.04,9555.72,,429.0,540.99,
2015-01-21,905005,INSFI,5133.12,5121.35,,235.0,149.88,
2015-01-21,905008,INDSC,3491.46,3519.52,,0.83,506.42,
2015-01-21,905009,INDDI,5350.14,5394.64,,825.0,373.13,
2015-01-21,905013,INBCO,4345.17,4322.41,,534.0,378.77,
2015-01-21,905014,INAUE,2112.03,2100.29,,562.0,113.67,
2015-01-21,905015,INAAB,5317.59,5302.84,,285.0,383.86,
2015-01-21,905016,INPMP,1342.14,1314.6,2.0,91.0,345.65,
2015-01-21,905017,INDIN,1483.33,1506.27,1.0,521.0,508.53,
2015-01-21,905018,INBMC,994.27,1010.23,1.0,581.0,13.93,
2015-01-21,905020,INDMB,2191.49,2206.01,,662.0,202.18,
2015-01-21,905028,TUNINDEX20,2183.11,2182.96,,12.0,189.72,
2015-01-22,905001,TUNINDEX,5146.8,5152.36,,115.0,153.43,
2015-01-22,905002,INDSF,3433.77,3446.89,,383.0,447.34,
2015-01-22,905003,INDBQ,3106.57,3117.9,,363.0,119.36,
2015-01-22,905004,INDAS,9433.98,9516.04,,869.0,463.29,
2015-01-22,905005,INSFI,5121.3,5133.12,,23.0,5137.4,
2015-01-22,905008,INDSC,3490.7,3491.46,,23.0,491.47,
2015-01-22,905009,INDDI,5348.9,5350.14,,25.0,349.19,
2015-01-22,905013,INBCO,4361.84,4345.17,,384.0,379.54,
2015-01-22,905014,INAUE,2121.86,2112.03,,472.0,121.86,20912115.31
2015-01-22,905015,INAAB,5323.36,5317.59,,115.0,344.95,
2015-01-22,905016,INPMP,1369.98,1342.14,2.0,71.0,384.51,
2015-01-22,905017,INDIN,1476.39,1483.33,,471.0,485.75,
2015-01-22,905018,INBMC,989.33,994.27,,0.5,996.87,
2015-01-22,905020,INDMB,2200.5,2191.49,,41.0,2200.5,
2015-01-22,905028,TUNINDEX20,2182.52,2183.11,,32.0,186.03,
2015-01-23,905001,TUNINDEX,5158.14,5146.8,,225.0,158.88,
2015-01-23,905002,INDSF,3450.32,3433.77,,483.0,450.41,
2015-01-23,905003,INDBQ,3120.2,3106.57,,44.0,3120.2,
2015-01-23,905004,INDAS,9471.71,9433.98,,0.49,471.71,
2015-01-23,905005,INSFI,5166.79,5121.3,,895.0,173.14,
2015-01-23,905008,INDSC,3485.25,3490.7,,163.0,496.47,
2015-01-23,905009,INDDI,5330.48,5348.9,,345.0,345.14,
2015-01-23,905013,INBCO,4347.78,4361.84,,324.0,369.61,
2015-01-23,905014,INAUE,2115.84,2121.86,,282.0,126.77,
2015-01-23,905015,INAAB,5294.6,5323.36,,545.0,323.36,
2015-01-23,905016,INPMP,1383.68,1369.98,,11.0,412.46,
2015-01-23,905017,INDIN,1486.58,1476.39,,691.0,486.58,
2015-01-23,905018,INBMC,997.24,989.33,,0.8,997.24,
2015-01-23,905020,INDMB,2204.34,2200.5,,172.0,204.34,
2015-01-23,905028,TUNINDEX20,2186.16,2182.52,,17.0,2188.7,
2015-01-26,905001,TUNINDEX,5154.95,5158.14,,65.0,158.57,
2015-01-26,905002,INDSF,3460.93,3450.32,,313.0,462.89,
2015-01-26,905003,INDBQ,3133.05,3120.2,,413.0,133.98,
2015-01-26,905004,INDAS,9412.06,9471.71,,639.0,486.13,
2015-01-26,905005,INSFI,5167.1,5166.79,,15.0,173.72,
2015-01-26,905008,INDSC,3479.85,3485.25,,153.0,486.36,
2015-01-26,905009,INDDI,5331.86,5330.48,,35.0,342.56,
2015-01-26,905013,INBCO,4326.67,4347.78,,494.0,356.56,
2015-01-26,905014,INAUE,2099.98,2115.84,,752.0,113.93,
2015-01-26,905015,INAAB,5260.24,5294.6,,65.0,5294.6,
2015-01-26,905016,INPMP,1391.89,1383.68,,59.0,1412.7,
2015-01-26,905017,INDIN,1476.04,1486.58,,71.0,1487.9,
2015-01-26,905018,INBMC,988.77,997.24,,85.0,997.77,
2015-01-26,905020,INDMB,2198.54,2204.34,,262.0,204.29,
2015-01-26,905028,TUNINDEX20,2185.43,2186.16,,32.0,186.98,
2015-01-27,905001,TUNINDEX,5157.06,5154.95,,45.0,158.43,
2015-01-27,905002,INDSF,3454.65,3460.93,,18.0,3457.8,
2015-01-27,905003,INDBQ,3125.11,3133.05,,253.0,129.26,
2015-01-27,905004,INDAS,9438.66,9412.06,,289.0,438.66,
2015-01-27,905005,INSFI,5174.3,5167.1,,14.0,5174.3,
2015-01-27,905008,INDSC,3472.11,3479.85,,223.0,488.83,
2015-01-27,905009,INDDI,5319.16,5331.86,,245.0,345.31,
2015-01-27,905013,INBCO,4357.37,4326.67,,714.0,366.27,
2015-01-27,905014,INAUE,2147.8,2099.98,2.0,28.0,2147.8,
2015-01-27,905015,INAAB,5285.88,5260.24,,495.0,299.65,
2015-01-27,905016,INPMP,1413.39,1391.89,1.0,541.0,420.15,
2015-01-27,905017,INDIN,1473.06,1476.04,,0.21,480.55,
2015-01-27,905018,INBMC,988.05,988.77,,7.0,991.02,
2015-01-27,905020,INDMB,2179.08,2198.54,,89.0,2198.3,
2015-01-27,905028,TUNINDEX20,2183.41,2185.43,,92.0,186.55,
2015-01-28,905001,TUNINDEX,5151.58,5157.06,,115.0,168.35,
2015-01-28,905002,INDSF,3456.14,3454.65,,43.0,470.44,
2015-01-28,905003,INDBQ,3127.62,3125.11,,83.0,142.51,
2015-01-28,905004,INDAS,9405.05,9438.66,,369.0,437.91,
2015-01-28,905005,INSFI,5172.93,5174.3,,35.0,184.01,
2015-01-28,905008,INDSC,3465.52,3472.11,,193.0,485.27,
2015-01-28,905009,INDDI,5309.14,5319.16,,195.0,341.55,
2015-01-28,905013,INBCO,4344.81,4357.37,,294.0,360.24,
2015-01-28,905014,INAUE,2147.8,2147.8,,2.0,149.44,
2015-01-28,905015,INAAB,5271.82,5285.88,,275.0,288.79,
2015-01-28,905016,INPMP,1406.12,1413.39,,511.0,416.45,
2015-01-28,905017,INDIN,1460.36,1473.06,,861.0,475.69,
2015-01-28,905018,INBMC,978.63,988.05,,95.0,989.55,
2015-01-28,905020,INDMB,2193.9,2179.08,,682.0,197.36,
2015-01-28,905028,TUNINDEX20,2179.82,2183.41,,162.0,192.13,
2015-01-29,905001,TUNINDEX,5203.19,5151.58,,15.0,203.19,
2015-01-29,905002,INDSF,3469.1,3456.14,,37.0,3473.1,
2015-01-29,905003,INDBQ,3136.91,3127.62,,0.33,139.89,
2015-01-29,905004,INDAS,9548.99,9405.05,1.0,539.0,597.84,
2015-01-29,905005,INSFI,5190.2,5172.93,,335.0,192.64,
2015-01-29,905008,INDSC,3468.86,3465.52,,0.13,485.87,
2015-01-29,905009,INDDI,5311.06,5309.14,,45.0,342.01,
2015-01-29,905013,INBCO,4486.32,4344.81,3.0,264.0,486.32,
2015-01-29,905014,INAUE,2169.09,2147.8,,992.0,169.09,
2015-01-29,905015,INAAB,5457.92,5271.82,3.0,535.0,463.52,
2015-01-29,905016,INPMP,1439.33,1406.12,2.0,361.0,440.97,
2015-01-29,905017,INDIN,1459.4,1460.36,,71.0,476.57,
2015-01-29,905018,INBMC,978.23,978.63,,4.0,992.92,
2015-01-29,905020,INDMB,2175.64,2193.9,,832.0,194.19,
2015-01-29,905028,TUNINDEX20,2207.8,2179.82,1.0,28.0,2207.8,
2015-01-30,905001,TUNINDEX,5219.94,5203.19,,325.0,219.96,
2015-01-30,905002,INDSF,3484.21,3469.1,,443.0,484.65,
2015-01-30,905003,INDBQ,3154.8,3136.91,,573.0,155.27,
2015-01-30,905004,INDAS,9525.22,9548.99,,259.0,572.44,
2015-01-30,905005,INSFI,5176.43,5190.2,,275.0,192.74,
2015-01-30,905008,INDSC,3466.62,3468.86,,63.0,487.32,
2015-01-30,905009,INDDI,5298.06,5311.06,,245.0,322.31,
2015-01-30,905013,INBCO,4495.72,4486.32,,214.0,503.39,
2015-01-30,905014,INAUE,2174.82,2169.09,,262.0,189.56,
2015-01-30,905015,INAAB,5471.13,5457.92,,245.0,471.69,
2015-01-30,905016,INPMP,1439.28,1439.33,,1.0,456.45,
2015-01-30,905017,INDIN,1470.34,1459.4,,751.0,473.93,
2015-01-30,905018,INBMC,982.59,978.23,,45.0,985.88,
2015-01-30,905020,INDMB,2173.97,2175.64,,82.0,181.26,
2015-01-30,905028,TUNINDEX20,2220.14,2207.8,,562.0,220.14,
2015-02-02,905001,TUNINDEX,5271.81,5219.94,,995.0,271.81,
2015-02-02,905002,INDSF,3519.69,3484.21,1.0,23.0,520.07,
2015-02-02,905003,INDBQ,3192.55,3154.8,1.0,0.23,198.79,
2015-02-02,905004,INDAS,9485.24,9525.22,,429.0,573.62,
2015-02-02,905005,INSFI,5196.38,5176.43,,395.0,196.38,
2015-02-02,905008,INDSC,3493.59,3466.62,,783.0,503.24,
2015-02-02,905009,INDDI,5351.79,5298.06,1.0,15.0,358.16,
2015-02-02,905013,INBCO,4554.66,4495.72,1.0,314.0,573.49,
2015-02-02,905014,INAUE,2177.28,2174.82,,112.0,201.85,
2015-02-02,905015,INAAB,5543.03,5471.13,1.0,315.0,573.99,
2015-02-02,905016,INPMP,1463.39,1439.28,1.0,681.0,473.01,
2015-02-02,905017,INDIN,1476.68,1470.34,,431.0,480.45,
2015-02-02,905018,INBMC,985.87,982.59,,33.0,992.68,
2015-02-02,905020,INDMB,2176.73,2173.97,,13.0,2183.8,
2015-02-02,905028,TUNINDEX20,2244.99,2220.14,1.0,122.0,244.99,
2015-02-03,905001,TUNINDEX,5272.26,5271.81,,15.0,272.42,
2015-02-03,905002,INDSF,3530.0,3519.69,,293.0,530.92,
2015-02-03,905003,INDBQ,3200.07,3192.55,,243.0,202.26,
2015-02-03,905004,INDAS,9545.81,9485.24,,649.0,545.81,
2015-02-03,905005,INSFI,5226.25,5196.38,,575.0,228.75,
2015-02-03,905008,INDSC,3522.49,3493.59,,833.0,525.36,
2015-02-03,905009,INDDI,5404.89,5351.79,,995.0,404.89,
2015-02-03,905013,INBCO,4527.83,4554.66,,594.0,551.38,
2015-02-03,905014,INAUE,2203.82,2177.28,1.0,222.0,210.37,
2015-02-03,905015,INAAB,5506.43,5543.03,,665.0,528.68,
2015-02-03,905016,INPMP,1452.71,1463.39,,731.0,476.76,
2015-02-03,905017,INDIN,1462.28,1476.68,,981.0,479.57,
2015-02-03,905018,INBMC,977.49,985.87,,85.0,991.6,
2015-02-03,905020,INDMB,2178.17,2176.73,,72.0,178.17,
2015-02-03,905028,TUNINDEX20,2242.84,2244.99,,0.12,246.87,
2015-02-04,905001,TUNINDEX,5257.89,5272.26,,275.0,270.24,
2015-02-04,905002,INDSF,3525.89,3530.0,,123.0,538.77,
2015-02-04,905003,INDBQ,3204.54,3200.07,,143.0,209.47,
2015-02-04,905004,INDAS,9429.26,9545.81,1.0,22.0,9554.6,
2015-02-04,905005,INSFI,5141.52,5226.25,1.0,625.0,229.56,
2015-02-04,905008,INDSC,3517.47,3522.49,,143.0,551.55,
2015-02-04,905009,INDDI,5397.3,5404.89,,145.0,450.08,
2015-02-04,905013,INBCO,4497.53,4527.83,,674.0,516.54,
2015-02-04,905014,INAUE,2195.89,2203.82,,36.0,2215.3,
2015-02-04,905015,INAAB,5473.21,5506.43,,0.65,492.86,
2015-02-04,905016,INPMP,1435.78,1452.71,1.0,171.0,455.36,
2015-02-04,905017,INDIN,1460.72,1462.28,,111.0,470.68,
2015-02-04,905018,INBMC,978.78,977.49,,13.0,986.96,
2015-02-04,905020,INDMB,2164.87,2178.17,,612.0,172.23,
2015-02-04,905028,TUNINDEX20,2239.36,2242.84,,162.0,243.08,
2015-02-05,905001,TUNINDEX,5290.46,5257.89,,625.0,294.21,
2015-02-05,905002,INDSF,3528.72,3525.89,,83.0,536.03,
2015-02-05,905003,INDBQ,3211.16,3204.54,,213.0,217.81,
2015-02-05,905004,INDAS,9434.44,9429.26,,59.0,434.44,
2015-02-05,905005,INSFI,5090.49,5141.52,,99.0,5135.1,
2015-02-05,905008,INDSC,3510.23,3517.47,,213.0,526.03,
2015-02-05,905009,INDDI,5385.41,5397.3,,225.0,411.34,
2015-02-05,905013,INBCO,4606.6,4497.53,2.0,43.0,4606.6,
2015-02-05,905014,INAUE,2192.04,2195.89,,182.0,198.59,
2015-02-05,905015,INAAB,5625.68,5473.21,2.0,795.0,625.68,
2015-02-05,905016,INPMP,1451.29,1435.78,1.0,81.0,453.12,
2015-02-05,905017,INDIN,1454.14,1460.72,,451.0,470.62,
2015-02-05,905018,INBMC,971.79,978.78,,71.0,986.58,
2015-02-05,905020,INDMB,2170.65,2164.87,,272.0,170.65,
2015-02-05,905028,TUNINDEX20,2258.84,2239.36,,872.0,260.41,
2015-02-06,905001,TUNINDEX,5280.43,5290.46,,195.0,296.43,
2015-02-06,905002,INDSF,3518.38,3528.72,,293.0,531.25,
2015-02-06,905003,INDBQ,3196.21,3211.16,,473.0,212.08,
2015-02-06,905004,INDAS,9424.14,9434.44,,119.0,519.43,
2015-02-06,905005,INSFI,5146.33,5090.49,1.0,0.15,154.31,
2015-02-06,905008,INDSC,3512.55,3510.23,,73.0,532.89,
2015-02-06,905009,INDDI,5388.56,5385.41,,65.0,422.62,
2015-02-06,905013,INBCO,4599.74,4606.6,,154.0,618.92,
2015-02-06,905014,INAUE,2227.32,2192.04,1.0,612.0,233.32,
2015-02-06,905015,INAAB,5622.91,5625.68,,55.0,629.47,
2015-02-06,905016,INPMP,1432.02,1451.29,1.0,331.0,472.69,
2015-02-06,905017,INDIN,1453.14,1454.14,,71.0,461.73,
2015-02-06,905018,INBMC,968.51,971.79,,34.0,977.62,
2015-02-06,905020,INDMB,2181.05,2170.65,,482.0,181.05,
2015-02-06,905028,TUNINDEX20,2249.72,2258.84,,0.42,261.22,
2015-02-09,905001,TUNINDEX,5283.0,5280.43,,55.0,295.43,
2015-02-09,905002,INDSF,3541.97,3518.38,,673.0,541.97,
2015-02-09,905003,INDBQ,3222.69,3196.21,,833.0,222.69,
2015-02-09,905004,INDAS,9387.03,9424.14,,399.0,456.38,
2015-02-09,905005,INSFI,5144.07,5146.33,,45.0,152.88,
2015-02-09,905008,INDSC,3494.17,3512.55,,523.0,524.79,
