SEANCE,CODE_INDICE,LIB_INDICE,INDICE_JOUR,INDICE_VEILLE,VARIATION_VEILLE,INDICE_PLUS_HAUT,INDICE_PLUS_BAS
2023-03-01,905020,MATERIAUX DE BASE ,3964.645,3982.887,-0.458,3982.887,3964.645
2023-03-01,905028,TUNINDEX20        ,3574.68,3589.212,-0.405,3589.212,3574.68
2023-04-01,905001,TUNINDEX          ,8048.699,8069.255,-0.255,8094.198,8048.699
2023-04-01,905002,STES FINANCIERES  ,5818.834,5815.267,0.061,5818.834,5813.314
2023-04-01,905003,BANQUES           ,5443.014,5440.1,0.054,5443.014,5439.871
2023-04-01,905004,ASSURANCES        ,13304.355,13304.355,0.0,13340.797,13304.355
2023-04-01,905005,SERVICES FINANCIER,7012.248,6991.711,0.294,7012.248,6921.519
2023-04-01,905008,SERVICES AUX CONSO,2940.103,2959.445,-0.654,2959.445,2940.103
2023-04-01,905009,DISTRIBUTION      ,4632.12,4662.594,-0.654,4662.594,4632.12
2023-04-01,905013,BIENS CONSOMMATION,7157.509,7238.6,-1.12,7310.142,7157.509
2023-04-01,905015,AGROALIMENT BOISSO,8699.326,8806.167,-1.213,8895.573,8699.326
2023-04-01,905016,PROD MENAGER SOIN ,2356.915,2378.155,-0.893,2400.851,2356.915
2023-04-01,905017,INDUSTRIES        ,1468.355,1464.869,0.238,1478.185,1464.869
2023-04-01,905018,BATIM MATE CONSTRU,707.966,708.104,-0.019,711.282,707.966
2023-04-01,905020,MATERIAUX DE BASE ,3977.938,3964.645,0.335,3982.887,3964.645
2023-04-01,905028,TUNINDEX20        ,3569.7,3574.68,-0.139,3589.212,3569.7
2023-05-01,905001,TUNINDEX          ,8087.563,8048.699,0.483,8094.198,8048.699
2023-05-01,905002,STES FINANCIERES  ,5885.838,5818.834,1.152,5885.838,5813.314
2023-05-01,905003,BANQUES           ,5509.738,5443.014,1.226,5509.738,5439.871
2023-05-01,905004,ASSURANCES        ,13311.471,13304.355,0.053,13340.797,13304.355
2023-05-01,905005,SERVICES FINANCIER,7079.716,7012.248,0.962,7079.716,6921.519
2023-05-01,905008,SERVICES AUX CONSO,2909.925,2940.103,-1.026,2959.445,2909.925
2023-05-01,905009,DISTRIBUTION      ,4584.575,4632.12,-1.026,4662.594,4584.575
2023-05-01,905013,BIENS CONSOMMATION,7122.884,7157.509,-0.484,7310.142,7122.884
2023-05-01,905015,AGROALIMENT BOISSO,8645.482,8699.326,-0.619,8895.573,8645.482
2023-05-01,905016,PROD MENAGER SOIN ,2352.538,2356.915,-0.186,2400.851,2352.538
2023-05-01,905017,INDUSTRIES        ,1462.23,1468.355,-0.417,1478.185,1462.23
2023-05-01,905018,BATIM MATE CONSTRU,706.487,707.966,-0.209,711.282,706.487
2023-05-01,905020,MATERIAUX DE BASE ,3965.701,3977.938,-0.308,3982.887,3964.645
2023-05-01,905028,TUNINDEX20        ,3590.771,3569.7,0.59,3590.771,3569.7
2023-06-01,905001,TUNINDEX          ,8105.781,8087.563,0.225,8105.781,8048.699
2023-06-01,905002,STES FINANCIERES  ,5904.062,5885.838,0.31,5904.062,5813.314
2023-06-01,905003,BANQUES           ,5524.986,5509.738,0.277,5524.986,5439.871
2023-06-01,905004,ASSURANCES        ,13311.471,13311.471,0.0,13340.797,13304.355
2023-06-01,905005,SERVICES FINANCIER,7175.231,7079.716,1.349,7175.231,6921.519
2023-06-01,905008,SERVICES AUX CONSO,2913.583,2909.925,0.126,2959.445,2909.925
2023-06-01,905009,DISTRIBUTION      ,4590.337,4584.575,0.126,4662.594,4584.575
2023-06-01,905013,BIENS CONSOMMATION,7134.148,7122.884,0.158,7310.142,7122.884
2023-06-01,905015,AGROALIMENT BOISSO,8655.473,8645.482,0.116,8895.573,8645.482
2023-06-01,905016,PROD MENAGER SOIN ,2359.291,2352.538,0.287,2400.851,2352.538
2023-06-01,905017,INDUSTRIES        ,1460.615,1462.23,-0.11,1478.185,1460.615
2023-06-01,905018,BATIM MATE CONSTRU,708.132,706.487,0.233,711.282,706.487
2023-06-01,905020,MATERIAUX DE BASE ,3990.303,3965.701,0.62,3990.303,3964.645
2023-06-01,905028,TUNINDEX20        ,3601.11,3590.771,0.288,3601.11,3569.7
2023-09-01,905001,TUNINDEX          ,8106.585,8105.781,0.01,8106.585,8048.699
2023-09-01,905002,STES FINANCIERES  ,5938.961,5904.062,0.591,5938.961,5813.314
2023-09-01,905003,BANQUES           ,5563.463,5524.986,0.696,5563.463,5439.871
2023-09-01,905004,ASSURANCES        ,13311.471,13311.471,0.0,13340.797,13304.355
2023-09-01,905005,SERVICES FINANCIER,7115.163,7175.231,-0.837,7175.231,6921.519
2023-09-01,905008,SERVICES AUX CONSO,2894.94,2913.583,-0.64,2959.445,2894.94
2023-09-01,905009,DISTRIBUTION      ,4560.966,4590.337,-0.64,4662.594,4560.966
2023-09-01,905013,BIENS CONSOMMATION,7028.571,7134.148,-1.48,7310.142,7028.571
2023-09-01,905015,AGROALIMENT BOISSO,8506.222,8655.473,-1.724,8895.573,8506.222
2023-09-01,905016,PROD MENAGER SOIN ,2339.69,2359.291,-0.831,2400.851,2339.69
2023-09-01,905017,INDUSTRIES        ,1461.48,1460.615,0.059,1478.185,1460.615
2023-09-01,905018,BATIM MATE CONSTRU,703.311,708.132,-0.681,711.282,703.311
2023-09-01,905020,MATERIAUX DE BASE ,4000.348,3990.303,0.252,4000.348,3964.645
2023-09-01,905028,TUNINDEX20        ,3600.384,3601.11,-0.02,3601.11,3569.7
2023-10-01,905001,TUNINDEX          ,8105.898,8106.585,-0.008,8106.585,8048.699
2023-10-01,905002,STES FINANCIERES  ,5958.612,5938.961,0.331,5958.612,5813.314
2023-10-01,905003,BANQUES           ,5584.864,5563.463,0.385,5584.864,5439.871
2023-10-01,905004,ASSURANCES        ,13286.204,13311.471,-0.19,13340.797,13286.204
2023-10-01,905005,SERVICES FINANCIER,7104.31,7115.163,-0.153,7175.231,6921.519
2023-10-01,905008,SERVICES AUX CONSO,2881.016,2894.94,-0.481,2959.445,2881.016
2023-10-01,905009,DISTRIBUTION      ,4539.028,4560.966,-0.481,4662.594,4539.028
2023-10-01,905013,BIENS CONSOMMATION,6979.678,7028.571,-0.696,7310.142,6979.678
2023-10-01,905015,AGROALIMENT BOISSO,8443.952,8506.222,-0.732,8895.573,8443.952
2023-10-01,905016,PROD MENAGER SOIN ,2325.787,2339.69,-0.594,2400.851,2325.787
2023-10-01,905017,INDUSTRIES        ,1449.517,1461.48,-0.819,1478.185,1449.517
2023-10-01,905018,BATIM MATE CONSTRU,701.658,703.311,-0.235,711.282,701.658
2023-10-01,905020,MATERIAUX DE BASE ,4040.003,4000.348,0.991,4040.003,3964.645
2023-10-01,905028,TUNINDEX20        ,3597.388,3600.384,-0.083,3601.11,3569.7
2023-11-01,905001,TUNINDEX          ,8116.307,8105.898,0.128,8116.307,8048.699
2023-11-01,905002,STES FINANCIERES  ,5981.207,5958.612,0.379,5981.207,5813.314
2023-11-01,905003,BANQUES           ,5609.783,5584.864,0.446,5609.783,5439.871
2023-11-01,905004,ASSURANCES        ,13286.204,13286.204,0.0,13340.797,13286.204
2023-11-01,905005,SERVICES FINANCIER,7065.217,7104.31,-0.55,7175.231,6921.519
2023-11-01,905008,SERVICES AUX CONSO,2895.487,2881.016,0.502,2959.445,2881.016
2023-11-01,905009,DISTRIBUTION      ,4561.827,4539.028,0.502,4662.594,4539.028
2023-11-01,905013,BIENS CONSOMMATION,6957.211,6979.678,-0.322,7310.142,6957.211
2023-11-01,905015,AGROALIMENT BOISSO,8429.115,8443.952,-0.176,8895.573,8429.115
2023-11-01,905016,PROD MENAGER SOIN ,2308.316,2325.787,-0.751,2400.851,2308.316
2023-11-01,905017,INDUSTRIES        ,1445.869,1449.517,-0.252,1478.185,1445.869
2023-11-01,905018,BATIM MATE CONSTRU,693.461,701.658,-1.168,711.282,693.461
2023-11-01,905020,MATERIAUX DE BASE ,3992.926,4040.003,-1.165,4040.003,3964.645
2023-11-01,905028,TUNINDEX20        ,3602.207,3597.388,0.134,3602.207,3569.7
2023-12-01,905001,TUNINDEX          ,8237.828,8116.307,1.497,8237.828,8048.699
2023-12-01,905002,STES FINANCIERES  ,6097.581,5981.207,1.946,6097.581,5813.314
2023-12-01,905003,BANQUES           ,5730.715,5609.783,2.156,5730.715,5439.871
2023-12-01,905004,ASSURANCES        ,13264.057,13286.204,-0.167,13340.797,13264.057
2023-12-01,905005,SERVICES FINANCIER,7072.133,7065.217,0.098,7175.231,6921.519
2023-12-01,905008,SERVICES AUX CONSO,2885.705,2895.487,-0.338,2959.445,2881.016
2023-12-01,905009,DISTRIBUTION      ,4546.416,4561.827,-0.338,4662.594,4539.028
2023-12-01,905013,BIENS CONSOMMATION,7057.971,6957.211,1.448,7310.142,6957.211
2023-12-01,905015,AGROALIMENT BOISSO,8596.699,8429.115,1.988,8895.573,8429.115
2023-12-01,905016,PROD MENAGER SOIN ,2307.823,2308.316,-0.021,2400.851,2307.823
2023-12-01,905017,INDUSTRIES        ,1444.825,1445.869,-0.072,1478.185,1444.825
2023-12-01,905018,BATIM MATE CONSTRU,695.761,693.461,0.332,711.282,693.461
2023-12-01,905020,MATERIAUX DE BASE ,4029.023,3992.926,0.904,4040.003,3964.645
2023-12-01,905028,TUNINDEX20        ,3665.272,3602.207,1.751,3665.272,3569.7
2023-01-13,905001,TUNINDEX          ,8287.211,8237.828,0.599,8287.211,8048.699
2023-01-13,905002,STES FINANCIERES  ,6139.711,6097.581,0.691,6139.711,5813.314
2023-01-13,905003,BANQUES           ,5775.354,5730.715,0.779,5775.354,5439.871
2023-01-13,905004,ASSURANCES        ,13263.701,13264.057,-0.003,13340.797,13263.701
2023-01-13,905005,SERVICES FINANCIER,7047.249,7072.133,-0.352,7175.231,6921.519
2023-01-13,905008,SERVICES AUX CONSO,2879.551,2885.705,-0.213,2959.445,2879.551
2023-01-13,905009,DISTRIBUTION      ,4536.721,4546.416,-0.213,4662.594,4536.721
2023-01-13,905013,BIENS CONSOMMATION,7090.615,7057.971,0.463,7310.142,6957.211
2023-01-13,905015,AGROALIMENT BOISSO,8631.916,8596.699,0.41,8895.573,8429.115
2023-01-13,905016,PROD MENAGER SOIN ,2321.786,2307.823,0.605,2400.851,2307.823
2023-01-13,905017,INDUSTRIES        ,1450.464,1444.825,0.39,1478.185,1444.825
2023-01-13,905018,BATIM MATE CONSTRU,692.087,695.761,-0.528,711.282,692.087
2023-01-13,905020,MATERIAUX DE BASE ,4032.818,4029.023,0.094,4040.003,3964.645
2023-01-13,905028,TUNINDEX20        ,3684.006,3665.272,0.511,3684.006,3569.7
2023-01-16,905001,TUNINDEX          ,8302.199,8287.211,0.181,8302.199,8048.699
2023-01-16,905002,STES FINANCIERES  ,6148.388,6139.711,0.141,6148.388,5813.314
2023-01-16,905003,BANQUES           ,5788.064,5775.354,0.22,5788.064,5439.871
2023-01-16,905004,ASSURANCES        ,13152.845,13263.701,-0.836,13340.797,13152.845
2023-01-16,905005,SERVICES FINANCIER,7020.372,7047.249,-0.381,7175.231,6921.519
2023-01-16,905008,SERVICES AUX CONSO,2873.629,2879.551,-0.206,2959.445,2873.629
2023-01-16,905009,DISTRIBUTION      ,4527.39,4536.721,-0.206,4662.594,4527.39
2023-01-16,905013,BIENS CONSOMMATION,7129.706,7090.615,0.551,7310.142,6957.211
2023-01-16,905015,AGROALIMENT BOISSO,8717.513,8631.916,0.992,8895.573,8429.115
2023-01-16,905016,PROD MENAGER SOIN ,2306.507,2321.786,-0.658,2400.851,2306.507
2023-01-16,905017,INDUSTRIES        ,1451.966,1450.464,0.104,1478.185,1444.825
2023-01-16,905018,BATIM MATE CONSTRU,692.36,692.087,0.039,711.282,692.087
2023-01-16,905020,MATERIAUX DE BASE ,4017.379,4032.818,-0.383,4040.003,3964.645
2023-01-16,905028,TUNINDEX20        ,3696.725,3684.006,0.345,3696.725,3569.7
2023-01-17,905001,TUNINDEX          ,8282.308,8302.199,-0.24,8302.199,8048.699
2023-01-17,905002,STES FINANCIERES  ,6115.308,6148.388,-0.538,6148.388,5813.314
2023-01-17,905003,BANQUES           ,5755.473,5788.064,-0.563,5788.064,5439.871
2023-01-17,905004,ASSURANCES        ,13140.698,13152.845,-0.092,13340.797,13140.698
2023-01-17,905005,SERVICES FINANCIER,6983.359,7020.372,-0.527,7175.231,6921.519
2023-01-17,905008,SERVICES AUX CONSO,2841.752,2873.629,-1.109,2959.445,2841.752
2023-01-17,905009,DISTRIBUTION      ,4477.168,4527.39,-1.109,4662.594,4477.168
2023-01-17,905013,BIENS CONSOMMATION,7161.195,7129.706,0.442,7310.142,6957.211
2023-01-17,905015,AGROALIMENT BOISSO,8689.337,8717.513,-0.323,8895.573,8429.115
2023-01-17,905016,PROD MENAGER SOIN ,2370.717,2306.507,2.784,2400.851,2306.507
2023-01-17,905017,INDUSTRIES        ,1457.78,1451.966,0.4,1478.185,1444.825
2023-01-17,905018,BATIM MATE CONSTRU,699.09,692.36,0.972,711.282,692.087
2023-01-17,905020,MATERIAUX DE BASE ,4012.637,4017.379,-0.118,4040.003,3964.645
2023-01-17,905028,TUNINDEX20        ,3687.03,3696.725,-0.262,3696.725,3569.7
2023-01-18,905001,TUNINDEX          ,8230.546,8282.308,-0.625,8302.199,8048.699
2023-01-18,905002,STES FINANCIERES  ,6084.81,6115.308,-0.499,6148.388,5813.314
2023-01-18,905003,BANQUES           ,5726.705,5755.473,-0.5,5788.064,5439.871
2023-01-18,905004,ASSURANCES        ,13047.516,13140.698,-0.709,13340.797,13047.516
2023-01-18,905005,SERVICES FINANCIER,6967.774,6983.359,-0.223,7175.231,6921.519
2023-01-18,905008,SERVICES AUX CONSO,2852.902,2841.752,0.392,2959.445,2841.752
2023-01-18,905009,DISTRIBUTION      ,4494.734,4477.168,0.392,4662.594,4477.168
2023-01-18,905013,BIENS CONSOMMATION,7059.05,7161.195,-1.426,7310.142,6957.211
2023-01-18,905015,AGROALIMENT BOISSO,8573.508,8689.337,-1.333,8895.573,8429.115
2023-01-18,905016,PROD MENAGER SOIN ,2329.857,2370.717,-1.724,2400.851,2306.507
2023-01-18,905017,INDUSTRIES        ,1451.304,1457.78,-0.444,1478.185,1444.825
2023-01-18,905018,BATIM MATE CONSTRU,698.351,699.09,-0.106,711.282,692.087
2023-01-18,905020,MATERIAUX DE BASE ,4026.36,4012.637,0.342,4040.003,3964.645
2023-01-18,905028,TUNINDEX20        ,3666.409,3687.03,-0.559,3696.725,3569.7
2023-01-19,905001,TUNINDEX          ,8229.787,8230.546,-0.009,8302.199,8048.699
2023-01-19,905002,STES FINANCIERES  ,6070.499,6084.81,-0.235,6148.388,5813.314
2023-01-19,905003,BANQUES           ,5707.58,5726.705,-0.334,5788.064,5439.871
2023-01-19,905004,ASSURANCES        ,13090.347,13047.516,0.328,13340.797,13047.516
2023-01-19,905005,SERVICES FINANCIER,7052.877,6967.774,1.221,7175.231,6921.519
2023-01-19,905008,SERVICES AUX CONSO,2846.262,2852.902,-0.233,2959.445,2841.752
2023-01-19,905009,DISTRIBUTION      ,4484.274,4494.734,-0.233,4662.594,4477.168
2023-01-19,905013,BIENS CONSOMMATION,7092.709,7059.05,0.477,7310.142,6957.211
2023-01-19,905015,AGROALIMENT BOISSO,8623.795,8573.508,0.587,8895.573,8429.115
2023-01-19,905016,PROD MENAGER SOIN ,2333.981,2329.857,0.177,2400.851,2306.507
2023-01-19,905017,INDUSTRIES        ,1460.451,1451.304,0.63,1478.185,1444.825
2023-01-19,905018,BATIM MATE CONSTRU,702.745,698.351,0.629,711.282,692.087
2023-01-19,905020,MATERIAUX DE BASE ,4004.131,4026.36,-0.552,4040.003,3964.645
2023-01-19,905028,TUNINDEX20        ,3658.79,3666.409,-0.208,3696.725,3569.7
2023-01-20,905001,TUNINDEX          ,8248.482,8229.787,0.227,8302.199,8048.699
2023-01-20,905002,STES FINANCIERES  ,6085.636,6070.499,0.249,6148.388,5813.314
2023-01-20,905003,BANQUES           ,5723.532,5707.58,0.279,5788.064,5439.871
2023-01-20,905004,ASSURANCES        ,13090.347,13090.347,0.0,13340.797,13047.516
2023-01-20,905005,SERVICES FINANCIER,7046.141,7052.877,-0.096,7175.231,6921.519
2023-01-20,905008,SERVICES AUX CONSO,2855.669,2846.262,0.33,2959.445,2841.752
2023-01-20,905009,DISTRIBUTION      ,4499.094,4484.274,0.33,4662.594,4477.168
2023-01-20,905013,BIENS CONSOMMATION,7128.654,7092.709,0.507,7310.142,6957.211
2023-01-20,905015,AGROALIMENT BOISSO,8689.654,8623.795,0.764,8895.573,8429.115
2023-01-20,905016,PROD MENAGER SOIN ,2329.028,2333.981,-0.212,2400.851,2306.507
2023-01-20,905017,INDUSTRIES        ,1451.19,1460.451,-0.634,1478.185,1444.825
2023-01-20,905018,BATIM MATE CONSTRU,697.059,702.745,-0.809,711.282,692.087
2023-01-20,905020,MATERIAUX DE BASE ,4002.543,4004.131,-0.04,4040.003,3964.645
2023-01-20,905028,TUNINDEX20        ,3666.11,3658.79,0.2,3696.725,3569.7
2023-01-23,905001,TUNINDEX          ,8203.967,8248.482,-0.54,8302.199,8048.699
2023-01-23,905002,STES FINANCIERES  ,6032.609,6085.636,-0.871,6148.388,5813.314
2023-01-23,905003,BANQUES           ,5673.428,5723.532,-0.875,5788.064,5439.871
2023-01-23,905004,ASSURANCES        ,12907.664,13090.347,-1.396,13340.797,12907.664
2023-01-23,905005,SERVICES FINANCIER,7034.388,7046.141,-0.167,7175.231,6921.519
2023-01-23,905008,SERVICES AUX CONSO,2855.056,2855.669,-0.021,2959.445,2841.752
2023-01-23,905009,DISTRIBUTION      ,4498.129,4499.094,-0.021,4662.594,4477.168
2023-01-23,905013,BIENS CONSOMMATION,7140.713,7128.654,0.169,7310.142,6957.211
2023-01-23,905015,AGROALIMENT BOISSO,8727.968,8689.654,0.441,8895.573,8429.115
2023-01-23,905016,PROD MENAGER SOIN ,2314.554,2329.028,-0.621,2400.851,2306.507
2023-01-23,905017,INDUSTRIES        ,1441.518,1451.19,-0.667,1478.185,1441.518
2023-01-23,905018,BATIM MATE CONSTRU,689.988,697.059,-1.014,711.282,689.988
2023-01-23,905020,MATERIAUX DE BASE ,3979.136,4002.543,-0.585,4040.003,3964.645
2023-01-23,905028,TUNINDEX20        ,3642.642,3666.11,-0.64,3696.725,3569.7
2023-01-24,905001,TUNINDEX          ,8235.562,8203.967,0.385,8302.199,8048.699
2023-01-24,905002,STES FINANCIERES  ,6070.243,6032.609,0.624,6148.388,5813.314
2023-01-24,905003,BANQUES           ,5706.53,5673.428,0.583,5788.064,5439.871
2023-01-24,905004,ASSURANCES        ,13089.518,12907.664,1.409,13340.797,12907.664
2023-01-24,905005,SERVICES FINANCIER,7073.977,7034.388,0.563,7175.231,6921.519
2023-01-24,905008,SERVICES AUX CONSO,2867.022,2855.056,0.419,2959.445,2841.752
2023-01-24,905009,DISTRIBUTION      ,4516.981,4498.129,0.419,4662.594,4477.168
2023-01-24,905013,BIENS CONSOMMATION,7133.26,7140.713,-0.104,7310.142,6957.211
2023-01-24,905015,AGROALIMENT BOISSO,8702.911,8727.968,-0.287,8895.573,8429.115
2023-01-24,905016,PROD MENAGER SOIN ,2324.524,2314.554,0.431,2400.851,2306.507
2023-01-24,905017,INDUSTRIES        ,1435.004,1441.518,-0.452,1478.185,1435.004
2023-01-24,905018,BATIM MATE CONSTRU,683.074,689.988,-1.002,711.282,683.074
2023-01-24,905020,MATERIAUX DE BASE ,4001.195,3979.136,0.554,4040.003,3964.645
2023-01-24,905028,TUNINDEX20        ,3659.029,3642.642,0.45,3696.725,3569.7
2023-01-25,905001,TUNINDEX          ,8223.824,8235.562,-0.143,8302.199,8048.699
2023-01-25,905002,STES FINANCIERES  ,6065.853,6070.243,-0.072,6148.388,5813.314
2023-01-25,905003,BANQUES           ,5702.459,5706.53,-0.071,5788.064,5439.871
2023-01-25,905004,ASSURANCES        ,13089.518,13089.518,0.0,13340.797,12907.664
2023-01-25,905005,SERVICES FINANCIER,7061.372,7073.977,-0.178,7175.231,6921.519
2023-01-25,905008,SERVICES AUX CONSO,2858.56,2867.022,-0.295,2959.445,2841.752
2023-01-25,905009,DISTRIBUTION      ,4503.648,4516.981,-0.295,4662.594,4477.168
2023-01-25,905013,BIENS CONSOMMATION,7096.56,7133.26,-0.514,7310.142,6957.211
2023-01-25,905015,AGROALIMENT BOISSO,8652.585,8702.911,-0.578,8895.573,8429.115
2023-01-25,905016,PROD MENAGER SOIN ,2313.142,2324.524,-0.49,2400.851,2306.507
2023-01-25,905017,INDUSTRIES        ,1438.89,1435.004,0.271,1478.185,1435.004
2023-01-25,905018,BATIM MATE CONSTRU,686.389,683.074,0.485,711.282,683.074
2023-01-25,905020,MATERIAUX DE BASE ,4004.947,4001.195,0.094,4040.003,3964.645
2023-01-25,905028,TUNINDEX20        ,3657.073,3659.029,-0.053,3696.725,3569.7
2023-01-26,905001,TUNINDEX          ,8271.984,8223.824,0.586,8302.199,8048.699
2023-01-26,905002,STES FINANCIERES  ,6054.959,6065.853,-0.18,6148.388,5813.314
2023-01-26,905003,BANQUES           ,5692.629,5702.459,-0.172,5788.064,5439.871
2023-01-26,905004,ASSURANCES        ,13086.36,13089.518,-0.024,13340.797,12907.664
2023-01-26,905005,SERVICES FINANCIER,7024.986,7061.372,-0.515,7175.231,6921.519
2023-01-26,905008,SERVICES AUX CONSO,2854.783,2858.56,-0.132,2959.445,2841.752
2023-01-26,905009,DISTRIBUTION      ,4497.698,4503.648,-0.132,4662.594,4477.168
2023-01-26,905013,BIENS CONSOMMATION,7324.912,7096.56,3.218,7324.912,6957.211
2023-01-26,905015,AGROALIMENT BOISSO,9037.046,8652.585,4.443,9037.046,8429.115
2023-01-26,905016,PROD MENAGER SOIN ,2305.978,2313.142,-0.31,2400.851,2305.978
2023-01-26,905017,INDUSTRIES        ,1436.164,1438.89,-0.189,1478.185,1435.004
2023-01-26,905018,BATIM MATE CONSTRU,684.779,686.389,-0.235,711.282,683.074
2023-01-26,905020,MATERIAUX DE BASE ,4003.244,4004.947,-0.043,4040.003,3964.645
2023-01-26,905028,TUNINDEX20        ,3686.67,3657.073,0.809,3696.725,3569.7
2023-01-27,905001,TUNINDEX          ,8350.479,8271.984,0.949,8350.479,8048.699
2023-01-27,905002,STES FINANCIERES  ,6067.309,6054.959,0.204,6148.388,5813.314
2023-01-27,905003,BANQUES           ,5702.922,5692.629,0.181,5788.064,5439.871
2023-01-27,905004,ASSURANCES        ,13086.36,13086.36,0.0,13340.797,12907.664
2023-01-27,905005,SERVICES FINANCIER,7090.792,7024.986,0.937,7175.231,6921.519
2023-01-27,905008,SERVICES AUX CONSO,2854.816,2854.783,0.001,2959.445,2841.752
2023-01-27,905009,DISTRIBUTION      ,4497.751,4497.698,0.001,4662.594,4477.168
2023-01-27,905013,BIENS CONSOMMATION,7555.969,7324.912,3.154,7555.969,6957.211
2023-01-27,905015,AGROALIMENT BOISSO,9402.837,9037.046,4.048,9402.837,8429.115
2023-01-27,905016,PROD MENAGER SOIN ,2316.437,2305.978,0.454,2400.851,2305.978
2023-01-27,905017,INDUSTRIES        ,1456.449,1436.164,1.412,1478.185,1435.004
2023-01-27,905018,BATIM MATE CONSTRU,690.304,684.779,0.807,711.282,683.074
2023-01-27,905020,MATERIAUX DE BASE ,4013.834,4003.244,0.265,4040.003,3964.645
2023-01-27,905028,TUNINDEX20        ,3727.326,3686.67,1.103,3727.326,3569.7
2023-01-30,905001,TUNINDEX          ,8315.256,8350.479,-0.422,8350.479,8048.699
2023-01-30,905002,STES FINANCIERES  ,6031.455,6067.309,-0.591,6148.388,5813.314
2023-01-30,905003,BANQUES           ,5667.298,5702.922,-0.625,5788.064,5439.871
2023-01-30,905004,ASSURANCES        ,12983.873,13086.36,-0.783,13340.797,12907.664
2023-01-30,905005,SERVICES FINANCIER,7115.226,7090.792,0.345,7175.231,6921.519
2023-01-30,905008,SERVICES AUX CONSO,2852.33,2854.816,-0.087,2959.445,2841.752
2023-01-30,905009,DISTRIBUTION      ,4493.834,4497.751,-0.087,4662.594,4477.168
2023-01-30,905013,BIENS CONSOMMATION,7542.493,7555.969,-0.178,7555.969,6957.211
2023-01-30,905015,AGROALIMENT BOISSO,9384.086,9402.837,-0.199,9402.837,8429.115
2023-01-30,905016,PROD MENAGER SOIN ,2312.49,2316.437,-0.17,2400.851,2305.978
2023-01-30,905017,INDUSTRIES        ,1453.769,1456.449,-0.184,1478.185,1435.004
2023-01-30,905018,BATIM MATE CONSTRU,689.039,690.304,-0.183,711.282,683.074
2023-01-30,905020,MATERIAUX DE BASE ,3995.87,4013.834,-0.448,4040.003,3964.645
2023-01-30,905028,TUNINDEX20        ,3707.048,3727.326,-0.544,3727.326,3569.7
2023-01-31,905001,TUNINDEX          ,8277.332,8315.256,-0.456,8350.479,8048.699
2023-01-31,905002,STES FINANCIERES  ,6025.378,6031.455,-0.101,6148.388,5813.314
2023-01-31,905003,BANQUES           ,5660.73,5667.298,-0.116,5788.064,5439.871
2023-01-31,905004,ASSURANCES        ,12980.229,12983.873,-0.028,13340.797,12907.664
2023-01-31,905005,SERVICES FINANCIER,7124.573,7115.226,0.131,7175.231,6921.519
