SEANCE,CODE_INDICE,LIB_INDICE,INDICE_JOUR,INDICE_VEILLE,VARIATION_VEILLE,INDICE_PLUS_HAUT,INDICE_PLUS_BAS,INDICE_OUV
2016-01-06,905003,INDBQ,3229.88,3185.85,1.38,3237.14,3189.17,3197.91
2016-01-06,905004,INDAS,9912.51,9809.58,1.05,9971.28,9817.42,9868.35
2016-01-06,905005,INSFI,5709.42,5666.93,0.75,5731.26,5653.85,5659.25
2016-01-06,905008,INDSC,3226.14,3238.56,-0.38,3241.97,3223.79,3239.1
2016-01-06,905009,INDDI,5026.63,5041.31,-0.29,5049.15,5022.44,5042.18
2016-01-06,905013,INBCO,4637.98,4653.73,-0.34,4701.27,4627.15,4646.17
2016-01-06,905014,INAUE,1527.17,1543.28,-1.04,1556.78,1527.17,1543.28
2016-01-06,905015,INAAB,5630.03,5652.89,-0.4,5722.02,5613.27,5641.87
2016-01-06,905016,INPMP,1659.54,1655.74,0.23,1668.4,1637.65,1655.74
2016-01-06,905017,INDIN,1148.29,1134.94,1.18,1148.29,1128.37,1137.38
2016-01-06,905018,INBMC,727.5,720.79,0.93,727.5,711.37,722.8
2016-01-06,905020,INDMB,1813.03,1797.26,0.88,1827.33,1790.77,1797.26
2016-01-06,905028,TUNINDEX20,2165.63,2153.09,0.58,2165.63,2150.79,2155.86
2016-01-07,905001,TUNINDEX,5171.78,5176.11,-0.08,5205.22,5156.64,5176.15
2016-01-07,905002,INDSF,3626.89,3599.3,0.77,3627.7,3599.3,3599.3
2016-01-07,905003,INDBQ,3254.56,3229.88,0.76,3255.7,3229.88,3229.88
2016-01-07,905004,INDAS,10017.99,9912.51,1.06,10061.08,9753.09,9912.51
2016-01-07,905005,INSFI,5743.27,5709.42,0.59,5760.71,5702.41,5760.71
2016-01-07,905008,INDSC,3228.2,3226.14,0.06,3250.01,3222.57,3226.43
2016-01-07,905009,INDDI,5029.65,5026.63,0.06,5060.15,5020.8,5027.1
2016-01-07,905013,INBCO,4557.62,4637.98,-1.73,4696.12,4551.04,4639.45
2016-01-07,905014,INAUE,1543.52,1527.17,1.07,1556.22,1519.46,1523.43
2016-01-07,905015,INAAB,5527.69,5630.03,-1.82,5713.4,5518.47,5632.34
2016-01-07,905016,INPMP,1628.79,1659.54,-1.85,1664.02,1628.1,1660.17
2016-01-07,905017,INDIN,1137.01,1148.29,-0.98,1155.92,1134.15,1148.29
2016-01-07,905018,INBMC,717.19,727.5,-1.42,733.82,716.12,727.5
2016-01-07,905020,INDMB,1805.72,1813.03,-0.4,1818.9,1800.06,1811.25
2016-01-07,905028,TUNINDEX20,2161.46,2165.63,-0.19,2176.11,2151.22,2167.3
2016-01-08,905001,TUNINDEX,5165.5,5171.78,-0.12,5174.57,5146.14,5168.58
2016-01-08,905002,INDSF,3619.58,3626.89,-0.2,3628.5,3602.03,3624.14
2016-01-08,905003,INDBQ,3248.61,3254.56,-0.18,3256.27,3230.81,3251.64
2016-01-08,905004,INDAS,9967.06,10017.99,-0.51,10087.6,9966.45,10057.17
2016-01-08,905005,INSFI,5733.54,5743.27,-0.17,5743.27,5700.22,5743.27
2016-01-08,905008,INDSC,3222.95,3228.2,-0.16,3231.97,3184.28,3229.65
2016-01-08,905009,INDDI,5027.23,5029.65,-0.05,5035.79,4963.57,5032.01
2016-01-08,905013,INBCO,4570.63,4557.62,0.29,4597.46,4545.15,4551.42
2016-01-08,905014,INAUE,1519.27,1543.52,-1.57,1535.82,1506.05,1534.63
2016-01-08,905015,INAAB,5556.51,5527.69,0.52,5592.52,5517.24,5520.16
2016-01-08,905016,INPMP,1617.1,1628.79,-0.72,1628.28,1614.99,1628.28
2016-01-08,905017,INDIN,1128.72,1137.01,-0.73,1139.29,1127.81,1138.73
2016-01-08,905018,INBMC,706.63,717.19,-1.47,717.19,705.82,717.19
2016-01-08,905020,INDMB,1790.05,1805.72,-0.87,1821.41,1790.05,1810.36
2016-01-08,905028,TUNINDEX20,2153.19,2161.46,-0.38,2159.39,2141.9,2159.39
2016-01-11,905001,TUNINDEX,5200.51,5165.5,0.68,5200.51,5160.68,5171.48
2016-01-11,905002,INDSF,3668.82,3619.58,1.36,3668.82,3625.06,3626.16
2016-01-11,905003,INDBQ,3299.31,3248.61,1.56,3299.31,3253.63,3255.59
2016-01-11,905004,INDAS,10184.64,9967.06,2.18,10184.64,9771.47,9920.04
2016-01-11,905005,INSFI,5676.0,5733.54,-1.0,5750.45,5654.97,5733.54
2016-01-11,905008,INDSC,3210.3,3222.95,-0.39,3222.95,3190.0,3222.37
2016-01-11,905009,INDDI,5011.83,5027.23,-0.31,5027.23,4978.7,5026.28
2016-01-11,905013,INBCO,4580.01,4570.63,0.21,4591.99,4561.15,4571.81
2016-01-11,905014,INAUE,1538.56,1519.27,1.27,1549.04,1508.79,1519.27
2016-01-11,905015,INAAB,5569.98,5556.51,0.24,5588.75,5553.1,5558.29
2016-01-11,905016,INPMP,1612.69,1617.1,-0.27,1620.95,1594.36,1616.99
2016-01-11,905017,INDIN,1114.19,1128.72,-1.29,1127.75,1108.09,1127.75
2016-01-11,905018,INBMC,693.11,706.63,-1.91,705.26,691.34,705.26
2016-01-11,905020,INDMB,1787.34,1790.05,-0.15,1800.24,1766.51,1800.24
2016-01-11,905028,TUNINDEX20,2167.32,2153.19,0.66,2167.32,2147.65,2153.32
2016-01-12,905001,TUNINDEX,5244.15,5200.51,0.84,5244.15,5205.72,5205.72
2016-01-12,905002,INDSF,3678.93,3668.82,0.28,3695.75,3661.31,3674.87
2016-01-12,905003,INDBQ,3315.96,3299.31,0.5,3327.68,3291.63,3306.2
2016-01-12,905004,INDAS,10165.05,10184.64,-0.19,10259.08,10165.05,10165.05
2016-01-12,905005,INSFI,5588.35,5676.0,-1.54,5682.67,5571.91,5675.33
2016-01-12,905008,INDSC,3231.45,3210.3,0.66,3231.45,3210.45,3211.91
2016-01-12,905009,INDDI,5049.7,5011.83,0.76,5049.7,5017.25,5017.25
2016-01-12,905013,INBCO,4681.49,4580.01,2.22,4681.49,4580.01,4580.01
2016-01-12,905014,INAUE,1542.53,1538.56,0.26,1549.04,1511.01,1549.04
2016-01-12,905015,INAAB,5685.23,5569.98,2.07,5685.23,5568.39,5569.98
2016-01-12,905016,INPMP,1670.59,1612.69,3.59,1672.83,1621.33,1628.75
2016-01-12,905017,INDIN,1117.52,1114.19,0.3,1123.94,1113.72,1113.97
2016-01-12,905018,INBMC,695.24,693.11,0.31,700.76,691.06,691.8
2016-01-12,905020,INDMB,1807.62,1787.34,1.13,1807.62,1791.6,1791.6
2016-01-12,905028,TUNINDEX20,2190.27,2167.32,1.06,2190.27,2170.82,2170.82
2016-01-13,905001,TUNINDEX,5297.56,5244.15,1.02,5303.99,5257.17,5258.57
2016-01-13,905002,INDSF,3728.01,3678.93,1.33,3735.48,3684.36,3685.84
2016-01-13,905003,INDBQ,3358.5,3315.96,1.28,3370.94,3321.71,3323.29
2016-01-13,905004,INDAS,10340.45,10165.05,1.73,10340.45,10184.64,10184.64
2016-01-13,905005,INSFI,5675.04,5588.35,1.55,5675.04,5561.55,5588.49
2016-01-13,905008,INDSC,3224.74,3231.45,-0.21,3240.66,3213.89,3230.24
2016-01-13,905009,INDDI,5044.33,5049.7,-0.11,5070.31,5032.21,5053.31
2016-01-13,905013,INBCO,4713.41,4681.49,0.68,4727.67,4689.85,4712.98
2016-01-13,905014,INAUE,1586.19,1542.53,2.83,1586.19,1511.25,1540.54
2016-01-13,905015,INAAB,5714.34,5685.23,0.51,5734.11,5685.23,5715.6
2016-01-13,905016,INPMP,1691.09,1670.59,1.23,1700.27,1670.98,1699.03
2016-01-13,905017,INDIN,1140.87,1117.52,2.09,1140.98,1116.93,1117.72
2016-01-13,905018,INBMC,716.23,695.24,3.02,716.32,694.75,695.4
2016-01-13,905020,INDMB,1822.45,1807.62,0.82,1826.11,1807.69,1807.69
2016-01-13,905028,TUNINDEX20,2218.45,2190.27,1.29,2221.21,2198.18,2198.97
2016-01-15,905001,TUNINDEX,5300.64,5297.56,0.06,5320.86,5285.18,5313.62
2016-01-15,905002,INDSF,3710.39,3728.01,-0.47,3740.66,3704.85,3738.29
2016-01-15,905003,INDBQ,3340.05,3358.5,-0.55,3372.44,3335.65,3369.41
2016-01-15,905004,INDAS,10319.09,10340.45,-0.21,10418.8,10219.9,10340.45
2016-01-15,905005,INSFI,5679.24,5675.04,0.07,5698.92,5661.8,5666.54
2016-01-15,905008,INDSC,3218.67,3224.74,-0.19,3229.57,3216.62,3221.1
2016-01-15,905009,INDDI,5037.57,5044.33,-0.13,5057.79,5034.26,5038.4
2016-01-15,905013,INBCO,4776.27,4713.41,1.33,4779.7,4730.15,4741.19
2016-01-15,905014,INAUE,1578.25,1586.19,-0.5,1578.25,1556.42,1574.76
2016-01-15,905015,INAAB,5815.1,5714.34,1.76,5818.48,5745.63,5751.46
2016-01-15,905016,INPMP,1676.73,1691.09,-0.85,1704.56,1672.57,1697.2
2016-01-15,905017,INDIN,1141.98,1140.87,0.1,1158.16,1139.0,1140.87
2016-01-15,905018,INBMC,718.68,716.23,0.34,730.19,716.23,716.23
2016-01-15,905020,INDMB,1816.87,1822.45,-0.31,1822.44,1801.13,1822.44
2016-01-15,905028,TUNINDEX20,2218.09,2218.45,-0.02,2231.38,2213.09,2224.57
2016-01-18,905001,TUNINDEX,5272.13,5300.64,-0.54,5298.35,5264.03,5291.86
2016-01-18,905002,INDSF,3695.58,3710.39,-0.4,3708.22,3686.77,3706.23
2016-01-18,905003,INDBQ,3325.53,3340.05,-0.43,3337.35,3316.61,3336.15
2016-01-18,905004,INDAS,10310.34,10319.09,-0.08,10358.26,10272.07,10358.26
2016-01-18,905005,INSFI,5663.3,5679.24,-0.28,5675.89,5653.25,5670.9
2016-01-18,905008,INDSC,3228.82,3218.67,0.32,3230.38,3199.25,3221.04
2016-01-18,905009,INDDI,5051.44,5037.57,0.28,5053.89,5008.68,5041.44
2016-01-18,905013,INBCO,4702.83,4776.27,-1.54,4772.56,4700.85,4756.22
2016-01-18,905014,INAUE,1570.79,1578.25,-0.47,1582.22,1548.48,1559.2
2016-01-18,905015,INAAB,5708.2,5815.1,-1.84,5799.92,5708.2,5784.73
2016-01-18,905016,INPMP,1678.21,1676.73,0.09,1693.33,1673.09,1683.5
2016-01-18,905017,INDIN,1155.59,1141.98,1.19,1157.26,1138.02,1139.11
2016-01-18,905018,INBMC,732.7,718.68,1.95,732.7,716.3,716.3
2016-01-18,905020,INDMB,1795.78,1816.87,-1.16,1821.13,1795.78,1821.13
2016-01-18,905028,TUNINDEX20,2208.87,2218.09,-0.42,2219.88,2204.46,2213.81
2016-01-19,905001,TUNINDEX,5273.4,5272.13,0.02,5273.63,5247.29,5254.92
2016-01-19,905002,INDSF,3704.63,3695.58,0.24,3704.63,3681.02,3687.67
2016-01-19,905003,INDBQ,3334.17,3325.53,0.26,3334.17,3311.0,3317.44
2016-01-19,905004,INDAS,10332.94,10310.34,0.22,10336.86,10250.98,10297.99
2016-01-19,905005,INSFI,5670.26,5663.3,0.12,5670.26,5620.1,5663.3
2016-01-19,905008,INDSC,3232.75,3228.82,0.12,3232.75,3204.34,3211.47
2016-01-19,905009,INDDI,5051.94,5051.44,0.01,5051.94,5006.18,5025.94
2016-01-19,905013,INBCO,4690.43,4702.83,-0.26,4719.57,4659.41,4674.99
2016-01-19,905014,INAUE,1554.91,1570.79,-1.01,1572.3,1546.5,1547.21
2016-01-19,905015,INAAB,5686.28,5708.2,-0.38,5734.06,5650.12,5664.54
2016-01-19,905016,INPMP,1689.06,1678.21,0.65,1690.19,1665.79,1689.58
2016-01-19,905017,INDIN,1147.87,1155.59,-0.67,1166.53,1146.03,1153.79
2016-01-19,905018,INBMC,727.84,732.7,-0.66,739.95,723.54,731.21
2016-01-19,905020,INDMB,1802.93,1795.78,0.4,1807.19,1795.42,1803.07
2016-01-19,905028,TUNINDEX20,2213.19,2208.87,0.2,2213.19,2195.81,2203.4
2016-01-20,905001,TUNINDEX,5273.31,5273.4,0.0,5274.23,5255.63,5260.11
2016-01-20,905002,INDSF,3698.18,3704.63,-0.17,3706.81,3682.52,3697.47
2016-01-20,905003,INDBQ,3334.58,3334.17,0.01,3340.87,3317.96,3327.47
2016-01-20,905004,INDAS,10164.78,10332.94,-1.63,10332.94,10164.78,10317.27
2016-01-20,905005,INSFI,5617.45,5670.26,-0.93,5681.98,5614.19,5655.97
2016-01-20,905008,INDSC,3250.67,3232.75,0.55,3253.8,3218.03,3232.75
2016-01-20,905009,INDDI,5089.54,5051.94,0.74,5089.54,5033.51,5051.94
2016-01-20,905013,INBCO,4697.35,4690.43,0.15,4709.85,4662.96,4663.8
2016-01-20,905014,INAUE,1554.91,1554.91,0.0,1556.66,1523.16,1554.91
2016-01-20,905015,INAAB,5667.77,5686.28,-0.33,5700.22,5642.29,5647.44
2016-01-20,905016,INPMP,1740.47,1689.06,3.04,1743.89,1688.13,1689.06
2016-01-20,905017,INDIN,1159.08,1147.87,0.98,1165.28,1145.4,1149.79
2016-01-20,905018,INBMC,734.2,727.84,0.87,739.89,722.72,727.84
2016-01-20,905020,INDMB,1783.34,1802.93,-1.09,1814.26,1783.34,1802.93
2016-01-20,905028,TUNINDEX20,2209.84,2213.19,-0.15,2211.13,2200.32,2205.43
2016-01-21,905001,TUNINDEX,5295.24,5273.31,0.42,5317.21,5268.06,5272.64
2016-01-21,905002,INDSF,3723.51,3698.18,0.68,3745.47,3693.21,3698.71
2016-01-21,905003,INDBQ,3360.15,3334.58,0.77,3383.29,3326.97,3335.14
2016-01-21,905004,INDAS,10193.0,10164.78,0.28,10197.32,10094.76,10164.78
2016-01-21,905005,INSFI,5627.72,5617.45,0.18,5679.86,5627.72,5654.98
2016-01-21,905008,INDSC,3272.64,3250.67,0.68,3272.64,3247.66,3250.67
2016-01-21,905009,INDDI,5130.96,5089.54,0.81,5130.96,5084.64,5089.54
2016-01-21,905013,INBCO,4704.52,4697.35,0.15,4723.79,4684.92,4694.87
2016-01-21,905014,INAUE,1514.18,1554.91,-2.62,1544.99,1514.18,1523.16
2016-01-21,905015,INAAB,5684.37,5667.77,0.29,5708.96,5657.85,5660.02
2016-01-21,905016,INPMP,1739.54,1740.47,-0.05,1747.63,1731.41,1741.85
2016-01-21,905017,INDIN,1142.59,1159.08,-1.42,1158.97,1139.01,1157.77
2016-01-21,905018,INBMC,721.22,734.2,-1.77,736.07,719.17,732.88
2016-01-21,905020,INDMB,1792.99,1783.34,0.54,1793.15,1778.09,1784.64
2016-01-21,905028,TUNINDEX20,2222.16,2209.84,0.56,2233.2,2206.49,2210.12
2016-01-22,905001,TUNINDEX,5250.61,5295.24,-0.84,5287.96,5239.73,5287.96
2016-01-22,905002,INDSF,3689.51,3723.51,-0.91,3724.28,3682.3,3721.52
2016-01-22,905003,INDBQ,3327.05,3360.15,-0.99,3362.45,3320.28,3358.22
2016-01-22,905004,INDAS,10090.84,10193.0,-1.0,10193.0,10024.24,10185.17
2016-01-22,905005,INSFI,5618.59,5627.72,-0.16,5627.72,5585.95,5627.72
2016-01-22,905008,INDSC,3274.03,3272.64,0.04,3277.28,3248.34,3263.1
2016-01-22,905009,INDDI,5136.48,5130.96,0.11,5146.91,5099.7,5118.19
2016-01-22,905013,INBCO,4673.84,4704.52,-0.65,4723.28,4672.07,4690.17
2016-01-22,905014,INAUE,1488.06,1514.18,-1.73,1524.35,1488.06,1524.35
2016-01-22,905015,INAAB,5667.19,5684.37,-0.3,5735.0,5662.17,5662.17
2016-01-22,905016,INPMP,1696.5,1739.54,-2.47,1739.29,1691.84,1739.29
2016-01-22,905017,INDIN,1115.91,1142.59,-2.34,1145.47,1113.54,1145.47
2016-01-22,905018,INBMC,701.08,721.22,-2.79,723.6,699.5,723.6
2016-01-22,905020,INDMB,1785.1,1792.99,-0.44,1785.1,1768.66,1778.09
2016-01-22,905028,TUNINDEX20,2200.79,2222.16,-0.96,2218.22,2194.93,2216.62
2016-01-25,905001,TUNINDEX,5298.11,5250.61,0.9,5298.11,5226.22,5248.39
2016-01-25,905002,INDSF,3709.01,3689.51,0.53,3710.19,3656.53,3689.37
2016-01-25,905003,INDBQ,3349.31,3327.05,0.67,3350.56,3292.94,3326.9
2016-01-25,905004,INDAS,10063.72,10090.84,-0.27,10193.0,10063.72,10063.72
2016-01-25,905005,INSFI,5603.55,5618.59,-0.27,5604.4,5590.73,5604.4
2016-01-25,905008,INDSC,3283.29,3274.03,0.28,3286.4,3248.75,3274.32
2016-01-25,905009,INDDI,5157.63,5136.48,0.41,5162.03,5098.82,5136.96
2016-01-25,905013,INBCO,4769.06,4673.84,2.04,4769.06,4666.41,4666.41
2016-01-25,905014,INAUE,1527.52,1488.06,2.65,1527.52,1484.09,1484.09
2016-01-25,905015,INAAB,5779.02,5667.19,1.97,5779.02,5656.9,5656.9
2016-01-25,905016,INPMP,1735.31,1696.5,2.29,1735.31,1682.58,1699.6
2016-01-25,905017,INDIN,1130.87,1115.91,1.34,1137.38,1114.95,1114.95
2016-01-25,905018,INBMC,712.89,701.08,1.68,719.54,701.35,701.35
2016-01-25,905020,INDMB,1771.51,1785.1,-0.76,1785.1,1766.81,1785.1
2016-01-25,905028,TUNINDEX20,2223.54,2200.79,1.03,2223.54,2189.13,2199.32
2016-01-26,905001,TUNINDEX,5327.76,5298.11,0.56,5327.76,5295.35,5296.5
2016-01-26,905002,INDSF,3728.21,3709.01,0.52,3728.21,3699.32,3715.84
2016-01-26,905003,INDBQ,3368.18,3349.31,0.56,3368.18,3338.69,3356.13
2016-01-26,905004,INDAS,10075.17,10063.72,0.11,10086.92,10012.78,10059.8
2016-01-26,905005,INSFI,5623.28,5603.55,0.35,5623.28,5605.51,5610.47
2016-01-26,905008,INDSC,3287.92,3283.29,0.14,3299.11,3266.46,3283.67
2016-01-26,905009,INDDI,5167.52,5157.63,0.19,5177.86,5129.81,5158.26
2016-01-26,905013,INBCO,4807.53,4769.06,0.81,4807.53,4746.41,4747.08
2016-01-26,905014,INAUE,1521.09,1527.52,-0.42,1532.76,1496.0,1527.52
2016-01-26,905015,INAAB,5821.93,5779.02,0.74,5821.93,5745.77,5746.96
2016-01-26,905016,INPMP,1760.6,1735.31,1.46,1764.0,1735.15,1735.31
2016-01-26,905017,INDIN,1138.12,1130.87,0.64,1149.81,1129.5,1129.5
2016-01-26,905018,INBMC,718.96,712.89,0.85,728.56,716.35,718.45
2016-01-26,905020,INDMB,1771.51,1771.51,0.0,1779.02,1767.11,1767.11
2016-01-26,905028,TUNINDEX20,2240.97,2223.54,0.78,2240.97,2223.67,2224.06
2016-01-27,905001,TUNINDEX,5344.69,5327.76,0.32,5344.69,5310.69,5326.69
2016-01-27,905002,INDSF,3732.86,3728.21,0.12,3732.86,3710.82,3726.74
2016-01-27,905003,INDBQ,3372.27,3368.18,0.12,3375.76,3353.12,3368.93
2016-01-27,905004,INDAS,10126.19,10075.17,0.51,10215.6,9977.22,9977.22
2016-01-27,905005,INSFI,5617.53,5623.28,-0.1,5619.74,5601.99,5602.3
2016-01-27,905008,INDSC,3320.44,3287.92,0.99,3320.44,3280.74,3289.63
2016-01-27,905009,INDDI,5215.45,5167.52,0.93,5215.45,5150.68,5171.09
2016-01-27,905013,INBCO,4848.11,4807.53,0.84,4848.11,4801.52,4807.09
2016-01-27,905014,INAUE,1535.07,1521.09,0.92,1539.03,1497.27,1497.27
2016-01-27,905015,INAAB,5880.18,5821.93,1.0,5881.2,5813.7,5821.93
2016-01-27,905016,INPMP,1758.84,1760.6,-0.1,1765.57,1741.09,1759.47
2016-01-27,905017,INDIN,1127.26,1138.12,-0.95,1139.92,1125.62,1139.07
2016-01-27,905018,INBMC,709.41,718.96,-1.33,719.82,708.62,719.75
2016-01-27,905020,INDMB,1768.34,1771.51,-0.18,1772.46,1761.96,1767.25
2016-01-27,905028,TUNINDEX20,2247.5,2240.97,0.29,2250.87,2235.11,2239.98
2016-01-28,905001,TUNINDEX,5340.17,5344.69,-0.08,5364.78,5333.11,5349.04
2016-01-28,905002,INDSF,3713.39,3732.86,-0.52,3737.54,3713.39,3735.53
2016-01-28,905003,INDBQ,3352.17,3372.27,-0.6,3376.59,3352.17,3374.71
2016-01-28,905004,INDAS,10124.61,10126.19,-0.02,10176.21,10112.1,10126.19
2016-01-28,905005,INSFI,5609.26,5617.53,-0.15,5623.85,5574.48,5623.85
2016-01-28,905008,INDSC,3317.6,3320.44,-0.09,3335.92,3293.88,3323.3
2016-01-28,905009,INDDI,5211.17,5215.45,-0.08,5238.26,5172.47,5220.47
2016-01-28,905013,INBCO,4881.87,4848.11,0.7,4930.03,4847.22,4849.86
2016-01-28,905014,INAUE,1535.62,1535.07,0.04,1549.04,1514.51,1549.04
2016-01-28,905015,INAAB,5938.59,5880.18,0.99,6001.58,5879.52,5880.18
2016-01-28,905016,INPMP,1742.2,1758.84,-0.95,1773.09,1742.2,1763.43
2016-01-28,905017,INDIN,1131.56,1127.26,0.38,1134.34,1119.73,1131.27
2016-01-28,905018,INBMC,709.32,709.41,-0.01,712.9,702.86,712.57
2016-01-28,905020,INDMB,1748.86,1768.34,-1.1,1772.59,1743.03,1768.34
2016-01-28,905028,TUNINDEX20,2243.53,2247.5,-0.18,2254.18,2241.01,2249.78
2016-01-29,905001,TUNINDEX,5415.98,5340.17,1.42,5415.98,5335.67,5335.67
2016-01-29,905002,INDSF,3747.36,3713.39,0.91,3747.58,3702.76,3709.45
2016-01-29,905003,INDBQ,3387.04,3352.17,1.04,3387.32,3341.63,3349.07
2016-01-29,905004,INDAS,10181.06,10124.61,0.56,10181.06,10045.44,10127.11
2016-01-29,905005,INSFI,5606.79,5609.26,-0.04,5606.79,5591.75,5591.98
2016-01-29,905008,INDSC,3359.01,3317.6,1.25,3359.3,3325.46,3332.85
2016-01-29,905009,INDDI,5284.19,5211.17,1.4,5284.66,5223.88,5238.84
2016-01-29,905013,INBCO,5007.75,4881.87,2.58,5007.75,4871.99,4871.99
2016-01-29,905014,INAUE,1531.57,1535.62,-0.26,1542.05,1513.71,1532.13
2016-01-29,905015,INAAB,6105.59,5938.59,2.81,6105.59,5925.22,5925.22
2016-01-29,905016,INPMP,1773.02,1742.2,1.77,1773.34,1741.2,1741.2
2016-01-29,905017,INDIN,1150.97,1131.56,1.72,1152.53,1128.82,1129.03
2016-01-29,905018,INBMC,727.13,709.32,2.51,727.13,707.23,707.23
2016-01-29,905020,INDMB,1754.4,1748.86,0.32,1765.1,1740.88,1740.88
2016-01-29,905028,TUNINDEX20,2278.03,2243.53,1.54,2278.03,2241.78,2241.78
2016-02-01,905001,TUNINDEX,5434.66,5415.98,0.34,5443.17,5387.15,5417.76
2016-02-01,905002,INDSF,3776.73,3747.36,0.78,3783.23,3741.54,3748.83
2016-02-01,905003,INDBQ,3417.88,3387.04,0.91,3426.57,3379.44,3388.76
2016-02-01,905004,INDAS,10172.92,10181.06,-0.08,10253.69,10026.46,10187.09
2016-02-01,905005,INSFI,5614.86,5606.79,0.14,5614.86,5561.52,5601.85
2016-02-01,905008,INDSC,3360.3,3359.01,0.04,3360.3,3335.65,3353.77
2016-02-01,905009,INDDI,5288.74,5284.19,0.09,5288.74,5248.87,5275.64
2016-02-01,905013,INBCO,4980.07,5007.75,-0.55,5011.28,4911.46,5010.63
2016-02-01,905014,INAUE,1517.36,1531.57,-0.93,1541.49,1489.57,1526.33
2016-02-01,905015,INAAB,6069.85,6105.59,-0.59,6106.03,5971.03,6105.0
2016-02-01,905016,INPMP,1768.23,1773.02,-0.27,1790.56,1759.13,1781.64
2016-02-01,905017,INDIN,1157.4,1150.97,0.56,1171.12,1146.55,1154.77
2016-02-01,905018,INBMC,729.58,727.13,0.34,741.08,724.5,727.75
2016-02-01,905020,INDMB,1744.66,1754.4,-0.56,1756.53,1741.94,1754.4
2016-02-01,905028,TUNINDEX20,2286.02,2278.03,0.35,2289.75,2265.97,2278.7
2016-02-02,905001,TUNINDEX,5485.35,5434.66,0.93,5485.96,5409.11,5434.97
2016-02-02,905002,INDSF,3854.96,3776.73,2.07,3855.09,3758.79,3776.9
2016-02-02,905003,INDBQ,3500.49,3417.88,2.42,3500.93,3403.49,3421.93
2016-02-02,905004,INDAS,10190.16,10172.92,0.17,10190.16,9977.34,10180.76
2016-02-02,905005,INSFI,5614.62,5614.86,0.0,5614.62,5589.8,5603.32
2016-02-02,905008,INDSC,3361.75,3360.3,0.04,3380.0,3334.39,3362.01
2016-02-02,905009,INDDI,5291.1,5288.74,0.04,5318.08,5246.47,5290.41
2016-02-02,905013,INBCO,4945.42,4980.07,-0.7,4990.2,4908.42,4990.2
2016-02-02,905014,INAUE,1524.35,1517.36,0.46,1535.78,1495.53,1527.84
