SEANCE,CODE_INDICE,LIB_INDICE,INDICE_JOUR,INDICE_VEILLE,VARIATION_VEILLE,INDICE_PLUS_HAUT,INDICE_PLUS_BAS
2024-01-25,905015,AGROALIMENT BOISSO,8114.266,8101.915,0.152,8712.78,7949.89
2024-01-25,905016,PROD MENAGER SOIN ,2070.583,2092.802,-1.062,2165.76,2070.583
2024-01-25,905017,INDUSTRIES        ,1570.849,1568.881,0.125,1634.879,1555.008
2024-01-25,905018,BATIM MATE CONSTRU,661.812,668.73,-1.034,716.699,661.812
2024-01-25,905020,MATERIAUX DE BASE ,3686.228,3725.481,-1.054,3924.419,3686.228
2024-01-25,905028,TUNINDEX20        ,3686.785,3687.351,-0.015,3802.654,3667.169
2024-01-26,905001,TUNINDEX          ,8422.497,8431.419,-0.106,8691.005,8404.806
2024-01-26,905002,STES FINANCIERES  ,6403.249,6397.571,0.089,6495.221,6343.089
2024-01-26,905003,BANQUES           ,5971.857,5963.668,0.137,6053.854,5937.177
2024-01-26,905004,ASSURANCES        ,13470.014,13421.753,0.36,13901.307,12666.446
2024-01-26,905005,SERVICES FINANCIER,9121.196,9244.011,-1.329,9262.301,8965.786
2024-01-26,905008,SERVICES AUX CONSO,2929.073,2946.163,-0.58,2995.579,2909.846
2024-01-26,905009,DISTRIBUTION      ,4614.742,4641.666,-0.58,4719.522,4584.45
2024-01-26,905013,BIENS CONSOMMATION,6552.672,6568.295,-0.238,7007.386,6502.221
2024-01-26,905015,AGROALIMENT BOISSO,8104.049,8114.266,-0.126,8712.78,7949.89
2024-01-26,905016,PROD MENAGER SOIN ,2058.584,2070.583,-0.58,2165.76,2058.584
2024-01-26,905017,INDUSTRIES        ,1552.274,1570.849,-1.182,1634.879,1552.274
2024-01-26,905018,BATIM MATE CONSTRU,658.387,661.812,-0.518,716.699,658.387
2024-01-26,905020,MATERIAUX DE BASE ,3702.358,3686.228,0.438,3924.419,3686.228
2024-01-26,905028,TUNINDEX20        ,3684.559,3686.785,-0.06,3802.654,3667.169
2024-01-29,905001,TUNINDEX          ,8430.38,8422.497,0.094,8691.005,8404.806
2024-01-29,905002,STES FINANCIERES  ,6403.235,6403.249,0.0,6495.221,6343.089
2024-01-29,905003,BANQUES           ,5972.844,5971.857,0.017,6053.854,5937.177
2024-01-29,905004,ASSURANCES        ,13363.839,13470.014,-0.788,13901.307,12666.446
2024-01-29,905005,SERVICES FINANCIER,9194.885,9121.196,0.808,9262.301,8965.786
2024-01-29,905008,SERVICES AUX CONSO,2917.741,2929.073,-0.387,2995.579,2909.846
2024-01-29,905009,DISTRIBUTION      ,4596.888,4614.742,-0.387,4719.522,4584.45
2024-01-29,905013,BIENS CONSOMMATION,6541.87,6552.672,-0.165,7007.386,6502.221
2024-01-29,905015,AGROALIMENT BOISSO,8054.716,8104.049,-0.609,8712.78,7949.89
2024-01-29,905016,PROD MENAGER SOIN ,2082.888,2058.584,1.181,2165.76,2058.584
2024-01-29,905017,INDUSTRIES        ,1578.451,1552.274,1.686,1634.879,1552.274
2024-01-29,905018,BATIM MATE CONSTRU,667.166,658.387,1.333,716.699,658.387
2024-01-29,905020,MATERIAUX DE BASE ,3694.767,3702.358,-0.205,3924.419,3686.228
2024-01-29,905028,TUNINDEX20        ,3688.76,3684.559,0.114,3802.654,3667.169
2024-01-30,905001,TUNINDEX          ,8416.83,8430.38,-0.161,8691.005,8404.806
2024-01-30,905002,STES FINANCIERES  ,6387.552,6403.235,-0.245,6495.221,6343.089
2024-01-30,905003,BANQUES           ,5956.566,5972.844,-0.273,6053.854,5937.177
2024-01-30,905004,ASSURANCES        ,13282.538,13363.839,-0.608,13901.307,12666.446
2024-01-30,905005,SERVICES FINANCIER,9274.883,9194.885,0.87,9274.883,8965.786
2024-01-30,905008,SERVICES AUX CONSO,2931.256,2917.741,0.463,2995.579,2909.846
2024-01-30,905009,DISTRIBUTION      ,4618.181,4596.888,0.463,4719.522,4584.45
2024-01-30,905013,BIENS CONSOMMATION,6551.868,6541.87,0.153,7007.386,6502.221
2024-01-30,905015,AGROALIMENT BOISSO,8067.067,8054.716,0.153,8712.78,7949.89
2024-01-30,905016,PROD MENAGER SOIN ,2085.677,2082.888,0.134,2165.76,2058.584
2024-01-30,905017,INDUSTRIES        ,1567.885,1578.451,-0.669,1634.879,1552.274
2024-01-30,905018,BATIM MATE CONSTRU,667.71,667.166,0.082,716.699,658.387
2024-01-30,905020,MATERIAUX DE BASE ,3699.769,3694.767,0.135,3924.419,3686.228
2024-01-30,905028,TUNINDEX20        ,3680.844,3688.76,-0.215,3802.654,3667.169
