SEANCE,CODE_INDICE,LIB_INDICE,INDICE_JOUR,INDICE_VEILLE,VARIATION_VEILLE,INDICE_PLUS_HAUT,INDICE_PLUS_BAS,INDICE_OUV
2018-01-03,905017,INDIN,1412.77,1406.67,0.43,1414.4,1401.55,1402.41
2018-01-03,905018,INBMC,785.91,786.93,-0.13,789.29,780.15,780.83
2018-01-03,905020,INDMB,1925.7,1948.2,-1.15,1953.26,1923.72,1953.26
2018-01-03,905028,TUNINDEX20,2808.11,2779.59,1.03,2808.11,2773.53,2773.91
2018-01-04,905001,TUNINDEX,6248.93,6257.17,-0.13,6280.6,6228.69,6258.01
2018-01-04,905002,INDSF,4402.18,4415.58,-0.3,4436.05,4388.41,4416.66
2018-01-04,905003,INDBQ,4114.37,4131.47,-0.41,4150.86,4100.8,4133.96
2018-01-04,905004,INDAS,8999.48,8918.02,0.91,8999.48,8827.45,8871.72
2018-01-04,905005,INSFI,5356.56,5328.04,0.54,5364.03,5330.31,5348.32
2018-01-04,905008,INDSC,3159.76,3153.67,0.19,3172.38,3129.08,3153.92
2018-01-04,905009,INDDI,5036.23,5029.53,0.13,5056.93,4990.43,5029.94
2018-01-04,905013,INBCO,5970.33,5964.34,0.1,5993.71,5924.3,5967.07
2018-01-04,905014,INAUE,2122.59,2094.55,1.34,2126.41,2063.35,2063.35
2018-01-04,905015,INAAB,7021.44,7029.12,-0.11,7059.36,6947.51,7029.29
2018-01-04,905016,INPMP,2490.81,2467.11,0.96,2506.4,2475.83,2480.04
2018-01-04,905017,INDIN,1408.71,1412.77,-0.29,1424.22,1394.64,1414.13
2018-01-04,905018,INBMC,787.69,785.91,0.23,794.04,779.46,786.01
2018-01-04,905020,INDMB,1895.04,1925.7,-1.59,1923.17,1882.31,1923.17
2018-01-04,905028,TUNINDEX20,2800.32,2808.11,-0.28,2817.84,2791.69,2807.86
2018-01-05,905001,TUNINDEX,6265.03,6248.93,0.26,6265.83,6226.92,6240.59
2018-01-05,905002,INDSF,4407.55,4402.18,0.12,4414.42,4384.65,4402.14
2018-01-05,905003,INDBQ,4123.29,4114.37,0.22,4131.3,4100.11,4114.37
2018-01-05,905004,INDAS,8828.35,8999.48,-1.9,8992.9,8782.3,8992.9
2018-01-05,905005,INSFI,5355.47,5356.56,-0.02,5359.49,5332.21,5355.77
2018-01-05,905008,INDSC,3195.28,3159.76,1.12,3195.54,3161.15,3162.85
2018-01-05,905009,INDDI,5097.81,5036.23,1.22,5098.22,5041.29,5041.29
2018-01-05,905013,INBCO,5982.16,5970.33,0.2,5982.16,5924.13,5944.74
2018-01-05,905014,INAUE,2139.1,2122.59,0.78,2172.2,2134.62,2153.12
2018-01-05,905015,INAAB,7018.06,7021.44,-0.05,7018.29,6959.06,6979.1
2018-01-05,905016,INPMP,2524.27,2490.81,1.34,2524.27,2473.95,2494.21
2018-01-05,905017,INDIN,1421.11,1408.71,0.88,1435.31,1391.35,1410.77
2018-01-05,905018,INBMC,802.45,787.69,1.87,806.42,781.85,789.96
2018-01-05,905020,INDMB,1876.17,1895.04,-1.0,1876.17,1846.9,1872.27
2018-01-05,905028,TUNINDEX20,2810.78,2800.32,0.37,2811.62,2790.27,2795.28
2018-01-08,905001,TUNINDEX,6309.85,6265.03,0.72,6325.98,6264.27,6265.08
2018-01-08,905002,INDSF,4439.31,4407.55,0.72,4454.35,4410.99,4410.99
2018-01-08,905003,INDBQ,4157.48,4123.29,0.83,4173.2,4128.76,4128.76
2018-01-08,905004,INDAS,8768.77,8828.35,-0.67,8782.3,8765.48,8782.3
2018-01-08,905005,INSFI,5356.31,5355.47,0.02,5356.47,5332.55,5337.59
2018-01-08,905008,INDSC,3170.58,3195.28,-0.77,3193.86,3168.86,3193.7
2018-01-08,905009,INDDI,5060.57,5097.81,-0.73,5098.76,5060.57,5095.2
2018-01-08,905013,INBCO,6031.59,5982.16,0.83,6061.1,5972.24,5972.75
2018-01-08,905014,INAUE,2165.77,2139.1,1.25,2165.77,2130.14,2130.14
2018-01-08,905015,INAAB,7024.43,7018.06,0.09,7079.27,7000.15,7000.15
2018-01-08,905016,INPMP,2635.65,2524.27,4.41,2636.77,2531.72,2531.9
2018-01-08,905017,INDIN,1444.53,1421.11,1.65,1445.22,1415.83,1422.9
2018-01-08,905018,INBMC,810.4,802.45,0.99,812.89,795.75,802.89
2018-01-08,905020,INDMB,1891.71,1876.17,0.83,1896.41,1858.47,1873.64
2018-01-08,905028,TUNINDEX20,2835.03,2810.78,0.86,2843.99,2809.9,2811.11
2018-01-09,905001,TUNINDEX,6268.78,6309.85,-0.65,6319.16,6263.88,6313.8
2018-01-09,905002,INDSF,4423.58,4439.31,-0.35,4452.67,4417.76,4442.6
2018-01-09,905003,INDBQ,4145.76,4157.48,-0.28,4172.32,4140.51,4160.9
2018-01-09,905004,INDAS,8630.76,8768.77,-1.57,8765.48,8630.76,8765.48
2018-01-09,905005,INSFI,5319.98,5356.31,-0.68,5357.82,5301.95,5339.84
2018-01-09,905008,INDSC,3157.41,3170.58,-0.42,3169.17,3144.66,3169.17
2018-01-09,905009,INDDI,5039.09,5060.57,-0.42,5058.25,5018.04,5058.25
2018-01-09,905013,INBCO,5954.93,6031.59,-1.27,6040.25,5947.65,6040.25
2018-01-09,905014,INAUE,2190.24,2165.77,1.13,2199.2,2115.49,2165.77
2018-01-09,905015,INAAB,6932.02,7024.43,-1.32,7026.75,6929.19,7026.75
2018-01-09,905016,INPMP,2597.49,2635.65,-1.45,2653.95,2588.58,2653.95
2018-01-09,905017,INDIN,1431.68,1444.53,-0.89,1443.36,1409.04,1441.66
2018-01-09,905018,INBMC,802.34,810.4,-0.99,814.38,788.64,809.73
2018-01-09,905020,INDMB,1896.47,1891.71,0.25,1917.01,1891.41,1891.71
2018-01-09,905028,TUNINDEX20,2814.68,2835.03,-0.72,2839.37,2812.81,2835.88
2018-01-10,905001,TUNINDEX,6235.6,6268.78,-0.53,6263.53,6223.84,6263.51
2018-01-10,905002,INDSF,4408.55,4423.58,-0.34,4426.95,4393.39,4426.94
2018-01-10,905003,INDBQ,4131.11,4145.76,-0.35,4149.85,4115.35,4149.85
2018-01-10,905004,INDAS,8596.39,8630.76,-0.4,8624.19,8540.48,8623.81
2018-01-10,905005,INSFI,5313.69,5319.98,-0.12,5313.69,5291.8,5311.96
2018-01-10,905008,INDSC,3143.06,3157.41,-0.45,3143.06,3121.29,3134.66
2018-01-10,905009,INDDI,5015.55,5039.09,-0.47,5015.55,4983.12,5001.77
2018-01-10,905013,INBCO,5929.47,5954.93,-0.43,5976.33,5923.71,5954.36
2018-01-10,905014,INAUE,2172.84,2190.24,-0.79,2198.87,2163.53,2196.96
2018-01-10,905015,INAAB,6922.71,6932.02,-0.13,6988.66,6922.71,6936.43
2018-01-10,905016,INPMP,2551.62,2597.49,-1.77,2586.8,2529.29,2586.8
2018-01-10,905017,INDIN,1400.56,1431.68,-2.17,1421.16,1399.09,1417.15
2018-01-10,905018,INBMC,780.75,802.34,-2.69,793.61,780.44,790.48
2018-01-10,905020,INDMB,1888.68,1896.47,-0.41,1906.59,1877.85,1891.41
2018-01-10,905028,TUNINDEX20,2799.9,2814.68,-0.53,2811.72,2791.07,2811.72
2018-01-11,905001,TUNINDEX,6254.94,6235.6,0.31,6254.94,6233.3,6233.3
2018-01-11,905002,INDSF,4442.45,4408.55,0.77,4442.52,4407.16,4407.16
2018-01-11,905003,INDBQ,4167.29,4131.11,0.88,4167.94,4131.04,4131.04
2018-01-11,905004,INDAS,8558.45,8596.39,-0.44,8586.53,8545.29,8586.53
2018-01-11,905005,INSFI,5311.27,5313.69,-0.05,5313.69,5277.12,5292.57
2018-01-11,905008,INDSC,3146.73,3143.06,0.12,3149.23,3123.49,3144.55
2018-01-11,905009,INDDI,5021.58,5015.55,0.12,5025.68,4983.44,5017.99
2018-01-11,905013,INBCO,5888.99,5929.47,-0.68,5946.68,5884.24,5924.1
2018-01-11,905014,INAUE,2166.05,2172.84,-0.31,2168.36,2141.65,2166.12
2018-01-11,905015,INAAB,6887.32,6922.71,-0.51,6964.71,6887.07,6927.34
2018-01-11,905016,INPMP,2511.37,2551.62,-1.58,2530.74,2501.53,2530.74
2018-01-11,905017,INDIN,1406.94,1400.56,0.46,1413.48,1396.31,1401.77
2018-01-11,905018,INBMC,786.63,780.75,0.75,790.84,777.42,781.69
2018-01-11,905020,INDMB,1899.1,1888.68,0.55,1900.81,1884.74,1891.21
2018-01-11,905028,TUNINDEX20,2814.6,2799.9,0.53,2815.02,2798.73,2799.29
2018-01-12,905001,TUNINDEX,6301.28,6254.94,0.74,6301.33,6263.58,6263.58
2018-01-12,905002,INDSF,4471.14,4442.45,0.65,4471.14,4442.69,4450.0
2018-01-12,905003,INDBQ,4200.61,4167.29,0.8,4200.61,4167.71,4175.16
2018-01-12,905004,INDAS,8495.67,8558.45,-0.73,8585.26,8461.3,8558.45
2018-01-12,905005,INSFI,5271.45,5311.27,-0.75,5318.73,5268.63,5311.27
2018-01-12,905008,INDSC,3168.46,3146.73,0.69,3168.46,3141.15,3148.08
2018-01-12,905009,INDDI,5053.94,5021.58,0.64,5053.94,5009.12,5023.79
2018-01-12,905013,INBCO,5959.92,5888.99,1.2,5978.13,5898.49,5898.49
2018-01-12,905014,INAUE,2165.39,2166.05,-0.03,2171.18,2146.97,2164.14
2018-01-12,905015,INAAB,6986.34,6887.32,1.44,6988.21,6900.46,6901.23
2018-01-12,905016,INPMP,2518.19,2511.37,0.27,2575.9,2505.75,2511.51
2018-01-12,905017,INDIN,1410.69,1406.94,0.27,1424.97,1401.38,1406.39
2018-01-12,905018,INBMC,786.04,786.63,-0.08,797.92,782.93,791.28
2018-01-12,905020,INDMB,1881.54,1899.1,-0.92,1906.69,1878.72,1891.51
2018-01-12,905028,TUNINDEX20,2844.53,2814.6,1.06,2844.88,2819.27,2819.27
2018-01-15,905001,TUNINDEX,6285.59,6301.28,-0.25,6306.73,6278.88,6294.82
2018-01-15,905002,INDSF,4474.72,4471.14,0.08,4483.1,4460.73,4479.5
2018-01-15,905003,INDBQ,4203.7,4200.61,0.07,4211.63,4188.47,4209.21
2018-01-15,905004,INDAS,8467.33,8495.67,-0.33,8581.18,8467.33,8512.11
2018-01-15,905005,INSFI,5292.54,5271.45,0.4,5292.54,5251.08,5267.9
2018-01-15,905008,INDSC,3162.66,3168.46,-0.18,3168.59,3144.9,3168.59
2018-01-15,905009,INDDI,5044.41,5053.94,-0.19,5054.14,5011.99,5054.14
2018-01-15,905013,INBCO,5895.63,5959.92,-1.08,5961.13,5895.63,5937.52
2018-01-15,905014,INAUE,2162.65,2165.39,-0.13,2167.63,2155.93,2165.39
2018-01-15,905015,INAAB,6894.67,6986.34,-1.31,6982.85,6893.35,6953.89
2018-01-15,905016,INPMP,2516.1,2518.19,-0.08,2527.57,2502.83,2518.19
2018-01-15,905017,INDIN,1412.25,1410.69,0.11,1415.69,1399.81,1410.69
2018-01-15,905018,INBMC,785.07,786.04,-0.12,789.18,779.04,788.07
2018-01-15,905020,INDMB,1881.64,1881.54,0.01,1890.69,1879.11,1880.27
2018-01-15,905028,TUNINDEX20,2837.54,2844.53,-0.25,2849.03,2835.28,2841.54
2018-01-16,905001,TUNINDEX,6280.82,6285.59,-0.08,6289.44,6263.61,6288.07
2018-01-16,905002,INDSF,4470.71,4474.72,-0.09,4484.05,4451.29,4474.72
2018-01-16,905003,INDBQ,4198.14,4203.7,-0.13,4212.31,4178.4,4203.7
2018-01-16,905004,INDAS,8486.4,8467.33,0.23,8486.4,8460.09,8467.33
2018-01-16,905005,INSFI,5310.65,5292.54,0.34,5310.65,5280.85,5284.65
2018-01-16,905008,INDSC,3165.89,3162.66,0.1,3173.67,3150.6,3162.66
2018-01-16,905009,INDDI,5053.0,5044.41,0.17,5065.77,5027.91,5044.41
2018-01-16,905013,INBCO,5889.26,5895.63,-0.11,5912.66,5878.75,5905.09
2018-01-16,905014,INAUE,2169.37,2162.65,0.31,2178.91,2159.83,2172.19
2018-01-16,905015,INAAB,6891.47,6894.67,-0.05,6920.33,6883.6,6908.17
2018-01-16,905016,INPMP,2504.02,2516.1,-0.48,2514.58,2473.39,2514.58
2018-01-16,905017,INDIN,1407.71,1412.25,-0.32,1411.74,1403.31,1411.27
2018-01-16,905018,INBMC,780.55,785.07,-0.58,784.45,777.87,784.45
2018-01-16,905020,INDMB,1884.9,1881.64,0.17,1884.9,1869.52,1876.58
2018-01-16,905028,TUNINDEX20,2835.61,2837.54,-0.07,2840.47,2824.0,2839.18
2018-01-17,905001,TUNINDEX,6335.45,6280.82,0.87,6338.04,6289.37,6294.84
2018-01-17,905002,INDSF,4528.52,4470.71,1.29,4528.52,4476.03,4485.26
2018-01-17,905003,INDBQ,4253.19,4198.14,1.31,4253.19,4204.48,4213.09
2018-01-17,905004,INDAS,8597.12,8486.4,1.3,8597.12,8387.64,8440.27
2018-01-17,905005,INSFI,5365.47,5310.65,1.03,5365.47,5329.01,5330.25
2018-01-17,905008,INDSC,3196.78,3165.89,0.98,3196.94,3164.35,3173.73
2018-01-17,905009,INDDI,5103.68,5053.0,1.0,5107.24,5053.77,5069.17
2018-01-17,905013,INBCO,5886.94,5889.26,-0.04,5933.74,5884.29,5894.39
2018-01-17,905014,INAUE,2160.41,2169.37,-0.41,2186.54,2150.29,2186.54
2018-01-17,905015,INAAB,6897.69,6891.47,0.09,6959.44,6895.04,6896.74
2018-01-17,905016,INPMP,2488.64,2504.02,-0.61,2504.47,2485.04,2504.47
2018-01-17,905017,INDIN,1411.74,1407.71,0.29,1415.36,1401.67,1408.17
2018-01-17,905018,INBMC,774.12,780.55,-0.82,782.13,772.12,780.15
2018-01-17,905020,INDMB,1938.14,1884.9,2.82,1940.67,1883.31,1883.31
2018-01-17,905028,TUNINDEX20,2861.29,2835.61,0.91,2864.88,2839.89,2843.65
2018-01-18,905001,TUNINDEX,6366.42,6335.45,0.49,6385.12,6349.12,6349.12
2018-01-18,905002,INDSF,4562.58,4528.52,0.75,4581.76,4535.8,4544.94
2018-01-18,905003,INDBQ,4288.09,4253.19,0.82,4306.47,4260.42,4268.3
2018-01-18,905004,INDAS,8643.79,8597.12,0.54,8701.09,8583.96,8701.09
2018-01-18,905005,INSFI,5359.37,5365.47,-0.11,5376.05,5336.08,5365.47
2018-01-18,905008,INDSC,3208.94,3196.78,0.38,3214.09,3199.55,3204.5
2018-01-18,905009,INDDI,5123.65,5103.68,0.39,5132.09,5108.24,5116.36
2018-01-18,905013,INBCO,5899.37,5886.94,0.21,5915.5,5886.94,5886.94
2018-01-18,905014,INAUE,2179.49,2160.41,0.88,2188.45,2131.2,2169.37
2018-01-18,905015,INAAB,6907.35,6897.69,0.14,6932.61,6895.72,6897.69
2018-01-18,905016,INPMP,2499.81,2488.64,0.45,2503.09,2487.19,2503.09
2018-01-18,905017,INDIN,1410.87,1411.74,-0.06,1422.85,1406.03,1420.46
2018-01-18,905018,INBMC,773.31,774.12,-0.1,778.78,768.03,778.78
2018-01-18,905020,INDMB,1916.95,1938.14,-1.09,1957.95,1916.95,1954.3
2018-01-18,905028,TUNINDEX20,2877.32,2861.29,0.56,2887.96,2869.47,2869.47
2018-01-19,905001,TUNINDEX,6362.09,6366.42,-0.07,6374.91,6336.75,6363.1
2018-01-19,905002,INDSF,4563.32,4562.58,0.02,4565.93,4533.47,4561.6
2018-01-19,905003,INDBQ,4286.71,4288.09,-0.03,4291.57,4258.99,4287.49
2018-01-19,905004,INDAS,8705.77,8643.79,0.72,8705.77,8592.31,8643.79
2018-01-19,905005,INSFI,5377.1,5359.37,0.33,5377.1,5339.38,5351.76
2018-01-19,905008,INDSC,3191.65,3208.94,-0.54,3216.21,3186.94,3209.81
2018-01-19,905009,INDDI,5095.28,5123.65,-0.55,5138.86,5089.45,5128.36
2018-01-19,905013,INBCO,5880.06,5899.37,-0.33,5921.49,5876.58,5884.68
2018-01-19,905014,INAUE,2182.64,2179.49,0.14,2182.64,2136.85,2141.33
2018-01-19,905015,INAAB,6896.98,6907.35,-0.15,6954.64,6883.52,6886.07
2018-01-19,905016,INPMP,2467.7,2499.81,-1.28,2499.81,2466.72,2499.81
2018-01-19,905017,INDIN,1424.15,1410.87,0.94,1424.99,1407.36,1415.39
2018-01-19,905018,INBMC,783.93,773.31,1.37,785.2,769.95,775.31
2018-01-19,905020,INDMB,1913.72,1916.95,-0.17,1926.86,1900.45,1916.95
2018-01-19,905028,TUNINDEX20,2872.74,2877.32,-0.16,2878.84,2858.31,2874.59
2018-01-22,905001,TUNINDEX,6339.93,6362.09,-0.35,6381.07,6331.67,6377.58
2018-01-22,905002,INDSF,4537.38,4563.32,-0.57,4581.85,4527.75,4581.85
2018-01-22,905003,INDBQ,4260.35,4286.71,-0.61,4306.14,4251.88,4306.14
2018-01-22,905004,INDAS,8638.11,8705.77,-0.78,8696.29,8575.63,8695.91
2018-01-22,905005,INSFI,5388.62,5377.1,0.21,5388.62,5371.21,5377.78
2018-01-22,905008,INDSC,3174.87,3191.65,-0.53,3191.91,3170.16,3191.65
2018-01-22,905009,INDDI,5067.74,5095.28,-0.54,5095.7,5063.3,5095.28
2018-01-22,905013,INBCO,5869.76,5880.06,-0.18,5901.11,5862.45,5885.83
2018-01-22,905014,INAUE,2183.64,2182.64,0.05,2190.28,2167.38,2180.4
2018-01-22,905015,INAAB,6902.72,6896.98,0.08,6927.47,6888.98,6905.58
2018-01-22,905016,INPMP,2430.55,2467.7,-1.51,2478.45,2430.55,2467.7
2018-01-22,905017,INDIN,1425.63,1424.15,0.1,1431.95,1418.36,1423.96
2018-01-22,905018,INBMC,785.26,783.93,0.17,791.47,781.89,784.86
2018-01-22,905020,INDMB,1928.91,1913.72,0.79,1936.07,1913.83,1918.89
2018-01-22,905028,TUNINDEX20,2859.28,2872.74,-0.47,2883.78,2856.54,2882.8
2018-01-23,905001,TUNINDEX,6357.01,6339.93,0.27,6373.08,6333.93,6340.37
2018-01-23,905002,INDSF,4571.54,4537.38,0.75,4571.54,4541.25,4554.29
2018-01-23,905003,INDBQ,4294.9,4260.35,0.81,4295.47,4263.81,4277.91
2018-01-23,905004,INDAS,8673.33,8638.11,0.41,8673.33,8474.18,8578.91
2018-01-23,905005,INSFI,5394.67,5388.62,0.11,5398.77,5381.25,5389.23
2018-01-23,905008,INDSC,3175.09,3174.87,0.01,3178.2,3159.01,3178.2
2018-01-23,905009,INDDI,5068.11,5067.74,0.01,5073.2,5041.72,5073.2
2018-01-23,905013,INBCO,5852.02,5869.76,-0.3,5923.41,5849.88,5869.76
2018-01-23,905014,INAUE,2200.23,2183.64,0.76,2201.81,2188.45,2188.45
2018-01-23,905015,INAAB,6896.42,6902.72,-0.09,6979.9,6880.92,6902.72
2018-01-23,905016,INPMP,2392.58,2430.55,-1.56,2439.7,2391.86,2430.55
2018-01-23,905017,INDIN,1408.09,1425.63,-1.23,1423.6,1408.09,1423.5
2018-01-23,905018,INBMC,772.45,785.26,-1.63,783.68,772.45,783.6
2018-01-23,905020,INDMB,1934.12,1928.91,0.27,1939.18,1921.58,1932.81
2018-01-23,905028,TUNINDEX20,2868.4,2859.28,0.32,2877.23,2858.85,2859.26
2018-01-24,905001,TUNINDEX,6372.54,6357.01,0.24,6381.16,6358.77,6358.77
2018-01-24,905002,INDSF,4575.48,4571.54,0.09,4581.62,4565.12,4571.68
2018-01-24,905003,INDBQ,4298.67,4294.9,0.09,4306.08,4288.9,4295.05
2018-01-24,905004,INDAS,8658.41,8673.33,-0.17,8658.41,8635.38,8635.38
2018-01-24,905005,INSFI,5405.89,5394.67,0.21,5414.12,5388.3,5395.29
2018-01-24,905008,INDSC,3205.21,3175.09,0.95,3205.84,3170.39,3175.09
2018-01-24,905009,INDDI,5117.52,5068.11,0.97,5118.56,5060.4,5068.11
2018-01-24,905013,INBCO,5877.03,5852.02,0.43,5894.48,5858.42,5858.42
2018-01-24,905014,INAUE,2216.49,2200.23,0.74,2216.49,2194.26,2205.04
2018-01-24,905015,INAAB,6934.42,6896.42,0.55,6956.82,6905.69,6905.69
2018-01-24,905016,INPMP,2386.21,2392.58,-0.27,2401.01,2380.95,2393.81
2018-01-24,905017,INDIN,1410.07,1408.09,0.14,1420.49,1401.25,1407.48
2018-01-24,905018,INBMC,774.05,772.45,0.21,781.86,768.59,771.97
2018-01-24,905020,INDMB,1939.27,1934.12,0.27,1944.24,1924.23,1934.12
2018-01-24,905028,TUNINDEX20,2879.08,2868.4,0.37,2882.99,2869.32,2869.32
2018-01-25,905001,TUNINDEX,6378.85,6372.54,0.1,6378.85,6348.16,6376.36
2018-01-25,905002,INDSF,4573.88,4575.48,-0.03,4577.48,4537.85,4577.48
2018-01-25,905003,INDBQ,4298.9,4298.67,0.01,4300.75,4261.36,4300.75
2018-01-25,905004,INDAS,8588.33,8658.41,-0.81,8639.43,8552.15,8639.43
2018-01-25,905005,INSFI,5395.52,5405.89,-0.19,5405.89,5376.18,5405.89
2018-01-25,905008,INDSC,3196.81,3205.21,-0.26,3213.71,3192.64,3213.71
2018-01-25,905009,INDDI,5103.74,5117.52,-0.27,5131.47,5097.75,5131.47
2018-01-25,905013,INBCO,5887.11,5877.03,0.17,5909.49,5877.89,5879.83
2018-01-25,905014,INAUE,2255.24,2216.49,1.75,2261.96,2215.83,2218.07
2018-01-25,905015,INAAB,6941.78,6934.42,0.11,6969.95,6929.15,6937.58
2018-01-25,905016,INPMP,2391.5,2386.21,0.22,2402.18,2386.87,2387.49
2018-01-25,905017,INDIN,1415.53,1410.07,0.39,1417.57,1398.45,1411.27
2018-01-25,905018,INBMC,778.17,774.05,0.53,780.09,766.25,774.99
2018-01-25,905020,INDMB,1944.03,1939.27,0.25,1946.56,1912.56,1936.74
2018-01-25,905028,TUNINDEX20,2883.09,2879.08,0.14,2883.09,2864.81,2881.07
2018-01-26,905001,TUNINDEX,6385.89,6378.85,0.11,6394.75,6366.55,6383.73
2018-01-26,905002,INDSF,4587.14,4573.88,0.29,4590.0,4564.99,4577.04
2018-01-26,905003,INDBQ,4312.91,4298.9,0.33,4315.5,4290.65,4302.19
2018-01-26,905004,INDAS,8575.66,8588.33,-0.15,8631.59,8559.49,8568.6
2018-01-26,905005,INSFI,5396.22,5395.52,0.01,5396.36,5381.78,5395.52
2018-01-26,905008,INDSC,3190.02,3196.81,-0.21,3196.59,3181.06,3192.73
2018-01-26,905009,INDDI,5095.9,5103.74,-0.15,5106.67,5081.2,5097.04
2018-01-26,905013,INBCO,5889.27,5887.11,0.04,5895.58,5878.4,5895.58
2018-01-26,905014,INAUE,2236.38,2255.24,-0.84,2260.3,2236.38,2250.76
2018-01-26,905015,INAAB,6927.55,6941.78,-0.2,6941.78,6925.72,6941.78
2018-01-26,905016,INPMP,2426.26,2391.5,1.45,2426.26,2395.79,2413.44
2018-01-26,905017,INDIN,1398.65,1415.53,-1.19,1422.12,1398.23,1421.04
2018-01-26,905018,INBMC,765.31,778.17,-1.65,778.87,765.31,778.17
2018-01-26,905020,INDMB,1975.3,1944.03,1.61,1975.3,1946.57,1949.39
2018-01-26,905028,TUNINDEX20,2888.27,2883.09,0.18,2892.29,2880.44,2885.97
2018-01-29,905001,TUNINDEX,6403.04,6385.89,0.27,6403.31,6377.65,6386.11
2018-01-29,905002,INDSF,4597.35,4587.14,0.22,4597.35,4581.18,4590.41
2018-01-29,905003,INDBQ,4325.17,4312.91,0.28,4325.17,4305.91,4314.89
2018-01-29,905004,INDAS,8552.64,8575.66,-0.27,8650.41,8549.35,8650.41
2018-01-29,905005,INSFI,5374.63,5396.22,-0.4,5397.15,5372.31,5396.22
2018-01-29,905008,INDSC,3160.49,3190.02,-0.93,3178.2,3159.29,3169.35
2018-01-29,905009,INDDI,5044.16,5095.9,-1.02,5073.2,5044.16,5061.98
2018-01-29,905013,INBCO,5908.33,5889.27,0.32,5909.02,5874.63,5888.25
2018-01-29,905014,INAUE,2252.31,2236.38,0.71,2256.79,2245.34,2247.83
2018-01-29,905015,INAAB,6963.04,6927.55,0.51,6963.14,6914.48,6925.45
2018-01-29,905016,INPMP,2409.02,2426.26,-0.71,2427.38,2405.18,2427.38
2018-01-29,905017,INDIN,1415.76,1398.65,1.22,1416.63,1398.94,1399.46
2018-01-29,905018,INBMC,773.67,765.31,1.09,774.35,764.24,765.31
2018-01-29,905020,INDMB,1990.53,1975.3,0.77,1994.04,1971.2,1986.61
2018-01-29,905028,TUNINDEX20,2896.04,2888.27,0.27,2896.04,2884.31,2888.82
2018-01-30,905001,TUNINDEX,6422.62,6403.04,0.31,6423.08,6387.88,6401.96
2018-01-30,905002,INDSF,4611.85,4597.35,0.32,4612.08,4584.14,4598.63
2018-01-30,905003,INDBQ,4341.12,4325.17,0.37,4341.12,4313.25,4326.25
2018-01-30,905004,INDAS,8549.35,8552.64,-0.04,8623.34,8486.35,8548.84
2018-01-30,905005,INSFI,5360.13,5374.63,-0.27,5378.96,5352.56,5378.96
2018-01-30,905008,INDSC,3163.68,3160.49,0.1,3165.61,3148.84,3159.08
2018-01-30,905009,INDDI,5049.38,5044.16,0.1,5052.55,5025.03,5041.83
2018-01-30,905013,INBCO,5937.85,5908.33,0.5,5937.85,5895.52,5909.27
2018-01-30,905014,INAUE,2259.03,2252.31,0.3,2259.03,2250.4,2257.12
