SEANCE,CODE_INDICE,LIB_INDICE,INDICE_JOUR,INDICE_VEILLE,VARIATION_VEILLE,INDICE_PLUS_HAUT,INDICE_PLUS_BAS,INDICE_OUV
2015-01-21,905003,INDBQ,3117.9,3115.71,0.07,3126.34,3109.91,3115.71
2015-01-21,905004,INDAS,9516.04,9555.72,0.42,9540.99,9454.5,9476.51
2015-01-21,905005,INSFI,5133.12,5121.35,0.23,5149.88,5117.83,5121.22
2015-01-21,905008,INDSC,3491.46,3519.52,0.8,3506.42,3491.08,3506.42
2015-01-21,905009,INDDI,5350.14,5394.64,0.82,5373.13,5347.99,5373.13
2015-01-21,905013,INBCO,4345.17,4322.41,0.53,4378.77,4322.81,4322.81
2015-01-21,905014,INAUE,2112.03,2100.29,0.56,2113.67,2084.45,2088.83
2015-01-21,905015,INAAB,5317.59,5302.84,0.28,5383.86,5302.84,5302.84
2015-01-21,905016,INPMP,1342.14,1314.6,2.09,1345.65,1295.87,1315.54
2015-01-21,905017,INDIN,1483.33,1506.27,1.52,1508.53,1481.37,1507.34
2015-01-21,905018,INBMC,994.27,1010.23,1.58,1013.93,993.02,1003.34
2015-01-21,905020,INDMB,2191.49,2206.01,0.66,2202.18,2176.28,2202.18
2015-01-21,905028,TUNINDEX20,2183.11,2182.96,0.01,2189.72,2176.45,2181.87
2015-01-22,905001,TUNINDEX,5146.8,5152.36,0.11,5153.43,5131.06,5153.32
2015-01-22,905002,INDSF,3433.77,3446.89,0.38,3447.34,3431.28,3447.34
2015-01-22,905003,INDBQ,3106.57,3117.9,0.36,3119.36,3104.1,3118.32
2015-01-22,905004,INDAS,9433.98,9516.04,0.86,9463.29,9431.05,9463.29
2015-01-22,905005,INSFI,5121.3,5133.12,0.23,5137.4,5112.69,5134.13
2015-01-22,905008,INDSC,3490.7,3491.46,0.02,3491.47,3468.04,3491.27
2015-01-22,905009,INDDI,5348.9,5350.14,0.02,5349.19,5308.54,5346.67
2015-01-22,905013,INBCO,4361.84,4345.17,0.38,4379.54,4302.38,4346.45
2015-01-22,905014,INAUE,2121.86,2112.03,0.47,2121.86,2091.0,2115.31
2015-01-22,905015,INAAB,5323.36,5317.59,0.11,5344.95,5256.79,5314.33
2015-01-22,905016,INPMP,1369.98,1342.14,2.07,1384.51,1339.88,1349.58
2015-01-22,905017,INDIN,1476.39,1483.33,0.47,1485.75,1471.49,1482.76
2015-01-22,905018,INBMC,989.33,994.27,0.5,996.87,986.3,993.79
2015-01-22,905020,INDMB,2200.5,2191.49,0.41,2200.5,2165.87,2189.51
2015-01-22,905028,TUNINDEX20,2182.52,2183.11,0.03,2186.03,2171.01,2182.35
2015-01-23,905001,TUNINDEX,5158.14,5146.8,0.22,5158.88,5142.97,5147.51
2015-01-23,905002,INDSF,3450.32,3433.77,0.48,3450.41,3438.58,3438.89
2015-01-23,905003,INDBQ,3120.2,3106.57,0.44,3120.2,3110.84,3111.73
2015-01-23,905004,INDAS,9471.71,9433.98,0.4,9471.71,9418.95,9433.98
2015-01-23,905005,INSFI,5166.79,5121.3,0.89,5173.14,5126.31,5126.31
2015-01-23,905008,INDSC,3485.25,3490.7,0.16,3496.47,3469.93,3496.47
2015-01-23,905009,INDDI,5330.48,5348.9,0.34,5345.14,5305.33,5345.14
2015-01-23,905013,INBCO,4347.78,4361.84,0.32,4369.61,4337.12,4368.3
2015-01-23,905014,INAUE,2115.84,2121.86,0.28,2126.77,2104.65,2121.86
2015-01-23,905015,INAAB,5294.6,5323.36,0.54,5323.36,5277.92,5323.36
2015-01-23,905016,INPMP,1383.68,1369.98,1.0,1412.46,1369.36,1385.09
2015-01-23,905017,INDIN,1486.58,1476.39,0.69,1486.58,1471.08,1477.86
2015-01-23,905018,INBMC,997.24,989.33,0.8,997.24,985.14,990.55
2015-01-23,905020,INDMB,2204.34,2200.5,0.17,2204.34,2198.4,2200.44
2015-01-23,905028,TUNINDEX20,2186.16,2182.52,0.17,2188.7,2179.72,2184.45
2015-01-26,905001,TUNINDEX,5154.95,5158.14,0.06,5158.57,5142.43,5158.14
2015-01-26,905002,INDSF,3460.93,3450.32,0.31,3462.89,3442.11,3450.13
2015-01-26,905003,INDBQ,3133.05,3120.2,0.41,3133.98,3112.46,3123.29
2015-01-26,905004,INDAS,9412.06,9471.71,0.63,9486.13,9404.3,9418.95
2015-01-26,905005,INSFI,5167.1,5166.79,0.01,5173.72,5153.33,5163.99
2015-01-26,905008,INDSC,3479.85,3485.25,0.15,3486.36,3457.37,3466.92
2015-01-26,905009,INDDI,5331.86,5330.48,0.03,5342.56,5294.96,5304.34
2015-01-26,905013,INBCO,4326.67,4347.78,0.49,4356.56,4311.33,4347.78
2015-01-26,905014,INAUE,2099.98,2115.84,0.75,2113.93,2081.69,2113.93
2015-01-26,905015,INAAB,5260.24,5294.6,0.65,5294.6,5251.52,5294.6
2015-01-26,905016,INPMP,1391.89,1383.68,0.59,1412.7,1366.62,1383.04
2015-01-26,905017,INDIN,1476.04,1486.58,0.71,1487.9,1472.9,1487.9
2015-01-26,905018,INBMC,988.77,997.24,0.85,997.77,986.74,997.77
2015-01-26,905020,INDMB,2198.54,2204.34,0.26,2204.29,2173.4,2204.29
2015-01-26,905028,TUNINDEX20,2185.43,2186.16,0.03,2186.98,2179.89,2186.16
2015-01-27,905001,TUNINDEX,5157.06,5154.95,0.04,5158.43,5137.17,5156.74
2015-01-27,905002,INDSF,3454.65,3460.93,0.18,3457.8,3444.4,3457.8
2015-01-27,905003,INDBQ,3125.11,3133.05,0.25,3129.26,3115.21,3129.26
2015-01-27,905004,INDAS,9438.66,9412.06,0.28,9438.66,9364.64,9409.73
2015-01-27,905005,INSFI,5174.3,5167.1,0.14,5174.3,5154.46,5173.45
2015-01-27,905008,INDSC,3472.11,3479.85,0.22,3488.83,3462.15,3479.43
2015-01-27,905009,INDDI,5319.16,5331.86,0.24,5345.31,5302.81,5331.18
2015-01-27,905013,INBCO,4357.37,4326.67,0.71,4366.27,4304.14,4338.74
2015-01-27,905014,INAUE,2147.8,2099.98,2.28,2147.8,2090.15,2099.98
2015-01-27,905015,INAAB,5285.88,5260.24,0.49,5299.65,5226.52,5260.38
2015-01-27,905016,INPMP,1413.39,1391.89,1.54,1420.15,1390.39,1420.15
2015-01-27,905017,INDIN,1473.06,1476.04,0.2,1480.55,1469.56,1476.04
2015-01-27,905018,INBMC,988.05,988.77,0.07,991.02,983.73,988.95
2015-01-27,905020,INDMB,2179.08,2198.54,0.89,2198.3,2177.15,2198.3
2015-01-27,905028,TUNINDEX20,2183.41,2185.43,0.09,2186.55,2173.71,2186.55
2015-01-28,905001,TUNINDEX,5151.58,5157.06,0.11,5168.35,5148.93,5156.9
2015-01-28,905002,INDSF,3456.14,3454.65,0.04,3470.44,3451.03,3454.49
2015-01-28,905003,INDBQ,3127.62,3125.11,0.08,3142.51,3122.92,3126.09
2015-01-28,905004,INDAS,9405.05,9438.66,0.36,9437.91,9363.89,9426.94
2015-01-28,905005,INSFI,5172.93,5174.3,0.03,5184.01,5150.02,5175.83
2015-01-28,905008,INDSC,3465.52,3472.11,0.19,3485.27,3465.38,3472.59
2015-01-28,905009,INDDI,5309.14,5319.16,0.19,5341.55,5308.13,5319.96
2015-01-28,905013,INBCO,4344.81,4357.37,0.29,4360.24,4328.25,4357.52
2015-01-28,905014,INAUE,2147.8,2147.8,0.0,2149.44,2136.34,2149.44
2015-01-28,905015,INAAB,5271.82,5285.88,0.27,5288.79,5249.92,5285.88
2015-01-28,905016,INPMP,1406.12,1413.39,0.51,1416.45,1390.88,1390.88
2015-01-28,905017,INDIN,1460.36,1473.06,0.86,1475.69,1460.36,1472.52
2015-01-28,905018,INBMC,978.63,988.05,0.95,989.55,978.63,989.55
2015-01-28,905020,INDMB,2193.9,2179.08,0.68,2197.36,2178.98,2186.31
2015-01-28,905028,TUNINDEX20,2179.82,2183.41,0.16,2192.13,2177.33,2182.57
2015-01-29,905001,TUNINDEX,5203.19,5151.58,1.0,5203.19,5157.05,5157.05
2015-01-29,905002,INDSF,3469.1,3456.14,0.37,3473.1,3452.22,3457.56
2015-01-29,905003,INDBQ,3136.91,3127.62,0.3,3139.89,3123.65,3129.15
2015-01-29,905004,INDAS,9548.99,9405.05,1.53,9597.84,9378.67,9463.66
2015-01-29,905005,INSFI,5190.2,5172.93,0.33,5192.64,5168.07,5172.93
2015-01-29,905008,INDSC,3468.86,3465.52,0.1,3485.87,3451.23,3465.52
2015-01-29,905009,INDDI,5311.06,5309.14,0.04,5342.01,5282.13,5340.52
2015-01-29,905013,INBCO,4486.32,4344.81,3.26,4486.32,4350.87,4357.82
2015-01-29,905014,INAUE,2169.09,2147.8,0.99,2169.09,2096.98,2146.17
2015-01-29,905015,INAAB,5457.92,5271.82,3.53,5463.52,5289.84,5290.64
2015-01-29,905016,INPMP,1439.33,1406.12,2.36,1440.97,1379.19,1407.22
2015-01-29,905017,INDIN,1459.4,1460.36,0.07,1476.57,1454.56,1461.61
2015-01-29,905018,INBMC,978.23,978.63,0.04,992.92,972.5,979.68
2015-01-29,905020,INDMB,2175.64,2193.9,0.83,2194.19,2170.74,2194.19
2015-01-29,905028,TUNINDEX20,2207.8,2179.82,1.28,2207.8,2182.82,2182.82
2015-01-30,905001,TUNINDEX,5219.94,5203.19,0.32,5219.96,5189.53,5201.07
2015-01-30,905002,INDSF,3484.21,3469.1,0.44,3484.65,3463.77,3467.93
2015-01-30,905003,INDBQ,3154.8,3136.91,0.57,3155.27,3132.99,3135.65
2015-01-30,905004,INDAS,9525.22,9548.99,0.25,9572.44,9487.45,9548.99
2015-01-30,905005,INSFI,5176.43,5190.2,0.27,5192.74,5152.88,5156.69
2015-01-30,905008,INDSC,3466.62,3468.86,0.06,3487.32,3455.57,3469.83
2015-01-30,905009,INDDI,5298.06,5311.06,0.24,5322.31,5279.66,5312.67
2015-01-30,905013,INBCO,4495.72,4486.32,0.21,4503.39,4461.96,4486.32
2015-01-30,905014,INAUE,2174.82,2169.09,0.26,2189.56,2174.82,2175.09
2015-01-30,905015,INAAB,5471.13,5457.92,0.24,5471.69,5423.07,5457.92
2015-01-30,905016,INPMP,1439.28,1439.33,0.0,1456.45,1430.87,1439.33
2015-01-30,905017,INDIN,1470.34,1459.4,0.75,1473.93,1450.7,1454.53
2015-01-30,905018,INBMC,982.59,978.23,0.45,985.88,970.03,972.82
2015-01-30,905020,INDMB,2173.97,2175.64,0.08,2181.26,2167.72,2175.64
2015-01-30,905028,TUNINDEX20,2220.14,2207.8,0.56,2220.14,2200.9,2207.19
2015-02-02,905001,TUNINDEX,5271.81,5219.94,0.99,5271.81,5223.66,5223.66
2015-02-02,905002,INDSF,3519.69,3484.21,1.02,3520.07,3486.43,3486.81
2015-02-02,905003,INDBQ,3192.55,3154.8,1.2,3198.79,3155.78,3157.28
2015-02-02,905004,INDAS,9485.24,9525.22,0.42,9573.62,9383.34,9525.22
2015-02-02,905005,INSFI,5196.38,5176.43,0.39,5196.38,5126.5,5180.85
2015-02-02,905008,INDSC,3493.59,3466.62,0.78,3503.24,3463.72,3463.72
2015-02-02,905009,INDDI,5351.79,5298.06,1.01,5358.16,5293.29,5293.29
2015-02-02,905013,INBCO,4554.66,4495.72,1.31,4573.49,4491.38,4491.38
2015-02-02,905014,INAUE,2177.28,2174.82,0.11,2201.85,2168.27,2180.56
2015-02-02,905015,INAAB,5543.03,5471.13,1.31,5573.99,5459.98,5463.25
2015-02-02,905016,INPMP,1463.39,1439.28,1.68,1473.01,1431.78,1440.35
